fact	label	source
e1614 r59 a470	0	train
e1614 r59 a471	1	train
e1614 not r59 a471	0	train
e4138 not r59 a238	1	train
e4138 r59 a238	0	train
e4138 r59 a239	1	train
e4138 not r59 a239	0	train
e4430 r59 a66	1	train
e4430 not r59 a66	0	train
e4430 not r59 a67	1	train
e4430 r59 a67	0	train
e2037 r59 a296	1	train
e2037 not r59 a296	0	train
e2037 not r59 a297	1	train
e2037 r59 a297	0	train
e2163 not r59 a120	1	train
e2163 r59 a120	0	train
e2163 r59 a121	1	train
e2163 not r59 a121	0	train
e2950 r59 a161	1	train
e2950 not r59 a161	0	train
e2950 not r59 a160	1	train
e2950 r59 a160	0	train
e3173 r59 a946	1	train
e3173 not r59 a946	0	train
e3173 not r59 a947	1	train
e3173 r59 a947	0	train
e2118 not r59 a498	1	train
e2118 r59 a498	0	train
e2118 r59 a499	1	train
e2118 not r59 a499	0	train
e4512 r59 a992	1	train
e4512 not r59 a992	0	train
e4512 not r59 a993	1	train
e4512 r59 a993	0	train
e2923 r59 a324	1	train
e2923 not r59 a324	0	train
e2923 not r59 a325	1	train
e2923 r59 a325	0	train
e982 r59 a124	1	train
e982 not r59 a124	0	train
e982 not r59 a125	1	train
e982 r59 a125	0	train
e4636 r59 a496	1	train
e4636 not r59 a496	0	train
e4636 not r59 a497	1	train
e4636 r59 a497	0	train
e3938 r59 a68	1	train
e3938 not r59 a68	0	train
e3938 not r59 a69	1	train
e3938 r59 a69	0	train
e4787 r59 a319	1	train
e4787 not r59 a319	0	train
e4787 not r59 a318	1	train
e4787 r59 a318	0	train
e4015 not r59 a679	1	train
e4015 r59 a679	0	train
e4015 r59 a678	1	train
e4015 not r59 a678	0	train
e3243 r59 a942	1	train
e3243 not r59 a942	0	train
e3243 not r59 a943	1	train
e3243 r59 a943	0	train
e1326 r59 a860	1	train
e1326 not r59 a860	0	train
e1326 not r59 a861	1	train
e1326 r59 a861	0	train
e1047 r59 a357	1	train
e1047 not r59 a357	0	train
e1047 not r59 a356	1	train
e1047 r59 a356	0	train
e744 r59 a300	1	train
e744 not r59 a300	0	train
e744 not r59 a301	1	train
e744 r59 a301	0	train
e2630 r59 a730	1	train
e2630 not r59 a730	0	train
e2630 not r59 a731	1	train
e2630 r59 a731	0	train
e3671 r59 a710	1	train
e3671 not r59 a710	0	train
e3671 not r59 a711	1	train
e3671 r59 a711	0	train
e3933 not r59 a269	1	train
e3933 r59 a269	0	train
e3933 r59 a268	1	train
e3933 not r59 a268	0	train
e524 r59 a74	1	train
e524 not r59 a74	0	train
e524 not r59 a75	1	train
e524 r59 a75	0	train
e2380 not r59 a975	1	train
e2380 r59 a975	0	train
e2380 r59 a974	1	train
e2380 not r59 a974	0	train
e4295 r59 a264	1	train
e4295 not r59 a264	0	train
e4295 not r59 a265	1	train
e4295 r59 a265	0	train
e4353 not r59 a454	1	train
e4353 r59 a454	0	train
e4353 r59 a455	1	train
e4353 not r59 a455	0	train
e3493 not r59 a518	1	train
e3493 r59 a518	0	train
e3493 r59 a519	1	train
e3493 not r59 a519	0	train
e593 not r59 a996	1	train
e593 r59 a996	0	train
e593 r59 a997	1	train
e593 not r59 a997	0	train
e3046 r59 a904	1	train
e3046 not r59 a904	0	train
e3046 not r59 a905	1	train
e3046 r59 a905	0	train
e4266 not r59 a235	1	train
e4266 r59 a235	0	train
e4266 r59 a234	1	train
e4266 not r59 a234	0	train
e2847 r59 a423	1	train
e2847 not r59 a423	0	train
e2847 not r59 a422	1	train
e2847 r59 a422	0	train
e1837 r59 a311	1	train
e1837 not r59 a311	0	train
e1837 not r59 a310	1	train
e1837 r59 a310	0	train
e1357 not r59 a30	1	train
e1357 r59 a30	0	train
e1357 r59 a31	1	train
e1357 not r59 a31	0	train
e2411 r59 a578	1	train
e2411 not r59 a578	0	train
e2411 not r59 a579	1	train
e2411 r59 a579	0	train
e2304 not r59 a297	1	train
e2304 r59 a297	0	train
e2304 r59 a296	1	train
e2304 not r59 a296	0	train
e3402 not r59 a387	1	train
e3402 r59 a387	0	train
e3402 r59 a386	1	train
e3402 not r59 a386	0	train
e181 not r59 a453	1	train
e181 r59 a453	0	train
e181 r59 a452	1	train
e181 not r59 a452	0	train
e1937 r59 a32	1	train
e1937 not r59 a32	0	train
e1937 not r59 a33	1	train
e1937 r59 a33	0	train
e106 r59 a304	1	train
e106 not r59 a304	0	train
e106 not r59 a305	1	train
e106 r59 a305	0	train
e1720 r59 a216	1	train
e1720 not r59 a216	0	train
e1720 not r59 a217	1	train
e1720 r59 a217	0	train
e597 r59 a892	1	train
e597 not r59 a892	0	train
e597 not r59 a893	1	train
e597 r59 a893	0	train
e2189 not r59 a461	1	train
e2189 r59 a461	0	train
e2189 r59 a460	1	train
e2189 not r59 a460	0	train
e218 r59 a893	1	train
e218 not r59 a893	0	train
e218 not r59 a892	1	train
e218 r59 a892	0	train
e4057 not r59 a951	1	train
e4057 r59 a951	0	train
e4057 r59 a950	1	train
e4057 not r59 a950	0	train
e843 r59 a742	1	train
e843 not r59 a742	0	train
e843 not r59 a743	1	train
e843 r59 a743	0	train
e2859 r59 a244	1	train
e2859 not r59 a244	0	train
e2859 not r59 a245	1	train
e2859 r59 a245	0	train
e3068 r59 a33	1	train
e3068 not r59 a33	0	train
e3068 not r59 a32	1	train
e3068 r59 a32	0	train
e4861 not r59 a957	1	train
e4861 r59 a957	0	train
e4861 r59 a956	1	train
e4861 not r59 a956	0	train
e271 not r59 a755	1	train
e271 r59 a755	0	train
e271 r59 a754	1	train
e271 not r59 a754	0	train
e815 not r59 a359	1	train
e815 r59 a359	0	train
e815 r59 a358	1	train
e815 not r59 a358	0	train
e2525 r59 a927	1	train
e2525 not r59 a927	0	train
e2525 not r59 a926	1	train
e2525 r59 a926	0	train
e2191 r59 a383	1	train
e2191 not r59 a383	0	train
e2191 not r59 a382	1	train
e2191 r59 a382	0	train
e4683 not r59 a44	1	train
e4683 r59 a44	0	train
e4683 r59 a45	1	train
e4683 not r59 a45	0	train
e1940 r59 a81	1	train
e1940 not r59 a81	0	train
e1940 not r59 a80	1	train
e1940 r59 a80	0	train
e832 r59 a114	1	train
e832 not r59 a114	0	train
e832 not r59 a115	1	train
e832 r59 a115	0	train
e248 r59 a395	1	train
e248 not r59 a395	0	train
e248 not r59 a394	1	train
e248 r59 a394	0	train
e1139 r59 a586	1	train
e1139 not r59 a586	0	train
e1139 not r59 a587	1	train
e1139 r59 a587	0	train
e4756 not r59 a647	1	train
e4756 r59 a647	0	train
e4756 r59 a646	1	train
e4756 not r59 a646	0	train
e3471 not r59 a258	1	train
e3471 r59 a258	0	train
e3471 r59 a259	1	train
e3471 not r59 a259	0	train
e10 not r59 a616	1	train
e10 r59 a616	0	train
e10 r59 a617	1	train
e10 not r59 a617	0	train
e403 r59 a616	1	train
e403 not r59 a616	0	train
e403 not r59 a617	1	train
e403 r59 a617	0	train
e2429 not r59 a100	1	train
e2429 r59 a100	0	train
e2429 r59 a101	1	train
e2429 not r59 a101	0	train
e3538 not r59 a97	1	train
e3538 r59 a97	0	train
e3538 r59 a96	1	train
e3538 not r59 a96	0	train
e1768 not r59 a191	1	train
e1768 r59 a191	0	train
e1768 r59 a190	1	train
e1768 not r59 a190	0	train
e2414 not r59 a980	1	train
e2414 r59 a980	0	train
e2414 r59 a981	1	train
e2414 not r59 a981	0	train
e3536 r59 a873	1	train
e3536 not r59 a873	0	train
e3536 not r59 a872	1	train
e3536 r59 a872	0	train
e348 r59 a758	1	train
e348 not r59 a758	0	train
e348 not r59 a759	1	train
e348 r59 a759	0	train
e3394 not r59 a419	1	train
e3394 r59 a419	0	train
e3394 r59 a418	1	train
e3394 not r59 a418	0	train
e2576 r59 a741	1	train
e2576 not r59 a741	0	train
e2576 not r59 a740	1	train
e2576 r59 a740	0	train
e1839 r59 a991	1	train
e1839 not r59 a991	0	train
e1839 not r59 a990	1	train
e1839 r59 a990	0	train
e12 not r59 a301	1	train
e12 r59 a301	0	train
e12 r59 a300	1	train
e12 not r59 a300	0	train
e3702 not r59 a503	1	train
e3702 r59 a503	0	train
e3702 r59 a502	1	train
e3702 not r59 a502	0	train
e1181 r59 a716	1	train
e1181 not r59 a716	0	train
e1181 not r59 a717	1	train
e1181 r59 a717	0	train
e2253 r59 a40	1	train
e2253 not r59 a40	0	train
e2253 not r59 a41	1	train
e2253 r59 a41	0	train
e2642 not r59 a30	1	train
e2642 r59 a30	0	train
e2642 r59 a31	1	train
e2642 not r59 a31	0	train
e1459 r59 a627	1	train
e1459 not r59 a627	0	train
e1459 not r59 a626	1	train
e1459 r59 a626	0	train
e4007 not r59 a293	1	train
e4007 r59 a293	0	train
e4007 r59 a292	1	train
e4007 not r59 a292	0	train
e3999 r59 a621	1	train
e3999 not r59 a621	0	train
e3999 not r59 a620	1	train
e3999 r59 a620	0	train
e3010 not r59 a501	1	train
e3010 r59 a501	0	train
e3010 r59 a500	1	train
e3010 not r59 a500	0	train
e2390 not r59 a448	1	train
e2390 r59 a448	0	train
e2390 r59 a449	1	train
e2390 not r59 a449	0	train
e2267 not r59 a506	1	train
e2267 r59 a506	0	train
e2267 r59 a507	1	train
e2267 not r59 a507	0	train
e4820 not r59 a582	1	train
e4820 r59 a582	0	train
e4820 r59 a583	1	train
e4820 not r59 a583	0	train
e2594 not r59 a553	1	train
e2594 r59 a553	0	train
e2594 r59 a552	1	train
e2594 not r59 a552	0	train
e1901 not r59 a347	1	train
e1901 r59 a347	0	train
e1901 r59 a346	1	train
e1901 not r59 a346	0	train
e2026 r59 a199	1	train
e2026 not r59 a199	0	train
e2026 not r59 a198	1	train
e2026 r59 a198	0	train
e366 not r59 a777	1	train
e366 r59 a777	0	train
e366 r59 a776	1	train
e366 not r59 a776	0	train
e1683 r59 a396	1	train
e1683 not r59 a396	0	train
e1683 not r59 a397	1	train
e1683 r59 a397	0	train
e3322 r59 a230	1	train
e3322 not r59 a230	0	train
e3322 not r59 a231	1	train
e3322 r59 a231	0	train
e1515 r59 a841	1	train
e1515 not r59 a841	0	train
e1515 not r59 a840	1	train
e1515 r59 a840	0	train
e1953 r59 a10	1	train
e1953 not r59 a10	0	train
e1953 not r59 a11	1	train
e1953 r59 a11	0	train
e1136 not r59 a33	1	train
e1136 r59 a33	0	train
e1136 r59 a32	1	train
e1136 not r59 a32	0	train
e3570 not r59 a808	1	train
e3570 r59 a808	0	train
e3570 r59 a809	1	train
e3570 not r59 a809	0	train
e2650 not r59 a835	1	train
e2650 r59 a835	0	train
e2650 r59 a834	1	train
e2650 not r59 a834	0	train
e1063 r59 a844	1	train
e1063 not r59 a844	0	train
e1063 not r59 a845	1	train
e1063 r59 a845	0	train
e4944 not r59 a988	1	train
e4944 r59 a988	0	train
e4944 r59 a989	1	train
e4944 not r59 a989	0	train
e2694 r59 a11	1	train
e2694 not r59 a11	0	train
e2694 not r59 a10	1	train
e2694 r59 a10	0	train
e4734 not r59 a979	1	train
e4734 r59 a979	0	train
e4734 r59 a978	1	train
e4734 not r59 a978	0	train
e87 not r59 a550	1	train
e87 r59 a550	0	train
e87 r59 a551	1	train
e87 not r59 a551	0	train
e355 r59 a396	1	train
e355 not r59 a396	0	train
e355 not r59 a397	1	train
e355 r59 a397	0	train
e4671 not r59 a254	1	train
e4671 r59 a254	0	train
e4671 r59 a255	1	train
e4671 not r59 a255	0	train
e290 not r59 a441	1	train
e290 r59 a441	0	train
e290 r59 a440	1	train
e290 not r59 a440	0	train
e4152 r59 a971	1	train
e4152 not r59 a971	0	train
e4152 not r59 a970	1	train
e4152 r59 a970	0	train
e4304 not r59 a515	1	train
e4304 r59 a515	0	train
e4304 r59 a514	1	train
e4304 not r59 a514	0	train
e658 r59 a915	1	train
e658 not r59 a915	0	train
e658 not r59 a914	1	train
e658 r59 a914	0	train
e1371 r59 a928	1	train
e1371 not r59 a928	0	train
e1371 not r59 a929	1	train
e1371 r59 a929	0	train
e1058 not r59 a578	1	train
e1058 r59 a578	0	train
e1058 r59 a579	1	train
e1058 not r59 a579	0	train
e3289 not r59 a947	1	train
e3289 r59 a947	0	train
e3289 r59 a946	1	train
e3289 not r59 a946	0	train
e4491 r59 a784	1	train
e4491 not r59 a784	0	train
e4491 not r59 a785	1	train
e4491 r59 a785	0	train
e1631 r59 a247	1	train
e1631 not r59 a247	0	train
e1631 not r59 a246	1	train
e1631 r59 a246	0	train
e3456 r59 a992	1	train
e3456 not r59 a992	0	train
e3456 not r59 a993	1	train
e3456 r59 a993	0	train
e992 not r59 a227	1	train
e992 r59 a227	0	train
e992 r59 a226	1	train
e992 not r59 a226	0	train
e2886 not r59 a49	1	train
e2886 r59 a49	0	train
e2886 r59 a48	1	train
e2886 not r59 a48	0	train
e3245 r59 a370	1	train
e3245 not r59 a370	0	train
e3245 not r59 a371	1	train
e3245 r59 a371	0	train
e3089 r59 a969	1	train
e3089 not r59 a969	0	train
e3089 not r59 a968	1	train
e3089 r59 a968	0	train
e3627 not r59 a526	1	train
e3627 r59 a526	0	train
e3627 r59 a527	1	train
e3627 not r59 a527	0	train
e396 r59 a466	1	train
e396 not r59 a466	0	train
e396 not r59 a467	1	train
e396 r59 a467	0	train
e175 r59 a546	1	train
e175 not r59 a546	0	train
e175 not r59 a547	1	train
e175 r59 a547	0	train
e1674 r59 a20	1	train
e1674 not r59 a20	0	train
e1674 not r59 a21	1	train
e1674 r59 a21	0	train
e2976 r59 a523	1	train
e2976 not r59 a523	0	train
e2976 not r59 a522	1	train
e2976 r59 a522	0	train
e4363 r59 a824	1	train
e4363 not r59 a824	0	train
e4363 not r59 a825	1	train
e4363 r59 a825	0	train
e2908 r59 a202	1	train
e2908 not r59 a202	0	train
e2908 not r59 a203	1	train
e2908 r59 a203	0	train
e2212 not r59 a343	1	train
e2212 r59 a343	0	train
e2212 r59 a342	1	train
e2212 not r59 a342	0	train
e3017 not r59 a907	1	train
e3017 r59 a907	0	train
e3017 r59 a906	1	train
e3017 not r59 a906	0	train
e1552 r59 a125	1	train
e1552 not r59 a125	0	train
e1552 not r59 a124	1	train
e1552 r59 a124	0	train
e2261 r59 a961	1	train
e2261 not r59 a961	0	train
e2261 not r59 a960	1	train
e2261 r59 a960	0	train
e4313 r59 a40	1	train
e4313 not r59 a40	0	train
e4313 not r59 a41	1	train
e4313 r59 a41	0	train
e4834 r59 a384	1	train
e4834 not r59 a384	0	train
e4834 not r59 a385	1	train
e4834 r59 a385	0	train
e1516 not r59 a853	1	train
e1516 r59 a853	0	train
e1516 r59 a852	1	train
e1516 not r59 a852	0	train
e61 not r59 a882	1	train
e61 r59 a882	0	train
e61 r59 a883	1	train
e61 not r59 a883	0	train
e3736 r59 a666	1	train
e3736 not r59 a666	0	train
e3736 not r59 a667	1	train
e3736 r59 a667	0	train
e1845 not r59 a82	1	train
e1845 r59 a82	0	train
e1845 r59 a83	1	train
e1845 not r59 a83	0	train
e1859 r59 a652	1	train
e1859 not r59 a652	0	train
e1859 not r59 a653	1	train
e1859 r59 a653	0	train
e1465 r59 a609	1	train
e1465 not r59 a609	0	train
e1465 not r59 a608	1	train
e1465 r59 a608	0	train
e3603 r59 a638	1	train
e3603 not r59 a638	0	train
e3603 not r59 a639	1	train
e3603 r59 a639	0	train
e1580 r59 a893	1	train
e1580 not r59 a893	0	train
e1580 not r59 a892	1	train
e1580 r59 a892	0	train
e4283 r59 a429	1	train
e4283 not r59 a429	0	train
e4283 not r59 a428	1	train
e4283 r59 a428	0	train
e626 r59 a631	1	train
e626 not r59 a631	0	train
e626 not r59 a630	1	train
e626 r59 a630	0	train
e3060 r59 a940	1	train
e3060 not r59 a940	0	train
e3060 not r59 a941	1	train
e3060 r59 a941	0	train
e4012 not r59 a734	1	train
e4012 r59 a734	0	train
e4012 r59 a735	1	train
e4012 not r59 a735	0	train
e3936 not r59 a208	1	train
e3936 r59 a208	0	train
e3936 r59 a209	1	train
e3936 not r59 a209	0	train
e4124 r59 a875	1	train
e4124 not r59 a875	0	train
e4124 not r59 a874	1	train
e4124 r59 a874	0	train
e3940 r59 a85	1	train
e3940 not r59 a85	0	train
e3940 not r59 a84	1	train
e3940 r59 a84	0	train
e2492 not r59 a591	1	train
e2492 r59 a591	0	train
e2492 r59 a590	1	train
e2492 not r59 a590	0	train
e3265 not r59 a280	1	train
e3265 r59 a280	0	train
e3265 r59 a281	1	train
e3265 not r59 a281	0	train
e4945 r59 a505	1	train
e4945 not r59 a505	0	train
e4945 not r59 a504	1	train
e4945 r59 a504	0	train
e164 not r59 a639	1	train
e164 r59 a639	0	train
e164 r59 a638	1	train
e164 not r59 a638	0	train
e1716 r59 a210	1	train
e1716 not r59 a210	0	train
e1716 not r59 a211	1	train
e1716 r59 a211	0	train
e2564 r59 a772	1	train
e2564 not r59 a772	0	train
e2564 not r59 a773	1	train
e2564 r59 a773	0	train
e3113 r59 a48	1	train
e3113 not r59 a48	0	train
e3113 not r59 a49	1	train
e3113 r59 a49	0	train
e4949 not r59 a459	1	train
e4949 r59 a459	0	train
e4949 r59 a458	1	train
e4949 not r59 a458	0	train
e645 not r59 a358	1	train
e645 r59 a358	0	train
e645 r59 a359	1	train
e645 not r59 a359	0	train
e361 not r59 a145	1	train
e361 r59 a145	0	train
e361 r59 a144	1	train
e361 not r59 a144	0	train
e17 r59 a725	1	train
e17 not r59 a725	0	train
e17 not r59 a724	1	train
e17 r59 a724	0	train
e435 not r59 a254	1	train
e435 r59 a254	0	train
e435 r59 a255	1	train
e435 not r59 a255	0	train
e4572 r59 a368	1	train
e4572 not r59 a368	0	train
e4572 not r59 a369	1	train
e4572 r59 a369	0	train
e4518 not r59 a413	1	train
e4518 r59 a413	0	train
e4518 r59 a412	1	train
e4518 not r59 a412	0	train
e4318 r59 a840	1	train
e4318 not r59 a840	0	train
e4318 not r59 a841	1	train
e4318 r59 a841	0	train
e2324 not r59 a322	1	train
e2324 r59 a322	0	train
e2324 r59 a323	1	train
e2324 not r59 a323	0	train
e4669 r59 a573	1	train
e4669 not r59 a573	0	train
e4669 not r59 a572	1	train
e4669 r59 a572	0	train
e1697 not r59 a477	1	train
e1697 r59 a477	0	train
e1697 r59 a476	1	train
e1697 not r59 a476	0	train
e3624 r59 a346	1	train
e3624 not r59 a346	0	train
e3624 not r59 a347	1	train
e3624 r59 a347	0	train
e1714 not r59 a873	1	train
e1714 r59 a873	0	train
e1714 r59 a872	1	train
e1714 not r59 a872	0	train
e4869 not r59 a381	1	train
e4869 r59 a381	0	train
e4869 r59 a380	1	train
e4869 not r59 a380	0	train
e1802 r59 a564	1	train
e1802 not r59 a564	0	train
e1802 not r59 a565	1	train
e1802 r59 a565	0	train
e1591 r59 a129	1	train
e1591 not r59 a129	0	train
e1591 not r59 a128	1	train
e1591 r59 a128	0	train
e2885 r59 a703	1	train
e2885 not r59 a703	0	train
e2885 not r59 a702	1	train
e2885 r59 a702	0	train
e1026 not r59 a602	1	train
e1026 r59 a602	0	train
e1026 r59 a603	1	train
e1026 not r59 a603	0	train
e761 not r59 a705	1	train
e761 r59 a705	0	train
e761 r59 a704	1	train
e761 not r59 a704	0	train
e3923 not r59 a730	1	train
e3923 r59 a730	0	train
e3923 r59 a731	1	train
e3923 not r59 a731	0	train
e3983 not r59 a169	1	train
e3983 r59 a169	0	train
e3983 r59 a168	1	train
e3983 not r59 a168	0	train
e3061 not r59 a178	1	train
e3061 r59 a178	0	train
e3061 r59 a179	1	train
e3061 not r59 a179	0	train
e110 not r59 a350	1	train
e110 r59 a350	0	train
e110 r59 a351	1	train
e110 not r59 a351	0	train
e438 not r59 a967	1	train
e438 r59 a967	0	train
e438 r59 a966	1	train
e438 not r59 a966	0	train
e4717 r59 a790	1	train
e4717 not r59 a790	0	train
e4717 not r59 a791	1	train
e4717 r59 a791	0	train
e3755 r59 a250	1	train
e3755 not r59 a250	0	train
e3755 not r59 a251	1	train
e3755 r59 a251	0	train
e2715 r59 a115	1	train
e2715 not r59 a115	0	train
e2715 not r59 a114	1	train
e2715 r59 a114	0	train
e1718 r59 a535	1	train
e1718 not r59 a535	0	train
e1718 not r59 a534	1	train
e1718 r59 a534	0	train
e1113 r59 a880	1	train
e1113 not r59 a880	0	train
e1113 not r59 a881	1	train
e1113 r59 a881	0	train
e171 not r59 a960	1	train
e171 r59 a960	0	train
e171 r59 a961	1	train
e171 not r59 a961	0	train
e3820 r59 a451	1	train
e3820 not r59 a451	0	train
e3820 not r59 a450	1	train
e3820 r59 a450	0	train
e1699 r59 a333	1	train
e1699 not r59 a333	0	train
e1699 not r59 a332	1	train
e1699 r59 a332	0	train
e4142 r59 a383	1	train
e4142 not r59 a383	0	train
e4142 not r59 a382	1	train
e4142 r59 a382	0	train
e103 r59 a921	1	train
e103 not r59 a921	0	train
e103 not r59 a920	1	train
e103 r59 a920	0	train
e3407 r59 a857	1	train
e3407 not r59 a857	0	train
e3407 not r59 a856	1	train
e3407 r59 a856	0	train
e504 r59 a226	1	train
e504 not r59 a226	0	train
e504 not r59 a227	1	train
e504 r59 a227	0	train
e906 not r59 a230	1	train
e906 r59 a230	0	train
e906 r59 a231	1	train
e906 not r59 a231	0	train
e1678 r59 a501	1	train
e1678 not r59 a501	0	train
e1678 not r59 a500	1	train
e1678 r59 a500	0	train
e3852 r59 a257	1	train
e3852 not r59 a257	0	train
e3852 not r59 a256	1	train
e3852 r59 a256	0	train
e4279 not r59 a216	1	train
e4279 r59 a216	0	train
e4279 r59 a217	1	train
e4279 not r59 a217	0	train
e516 not r59 a884	1	train
e516 r59 a884	0	train
e516 r59 a885	1	train
e516 not r59 a885	0	train
e4001 r59 a596	1	train
e4001 not r59 a596	0	train
e4001 not r59 a597	1	train
e4001 r59 a597	0	train
e2208 r59 a366	1	train
e2208 not r59 a366	0	train
e2208 not r59 a367	1	train
e2208 r59 a367	0	train
e3166 r59 a960	1	train
e3166 not r59 a960	0	train
e3166 not r59 a961	1	train
e3166 r59 a961	0	train
e1646 not r59 a990	1	train
e1646 r59 a990	0	train
e1646 r59 a991	1	train
e1646 not r59 a991	0	train
e3774 not r59 a567	1	train
e3774 r59 a567	0	train
e3774 r59 a566	1	train
e3774 not r59 a566	0	train
e3281 r59 a274	1	train
e3281 not r59 a274	0	train
e3281 not r59 a275	1	train
e3281 r59 a275	0	train
e170 r59 a263	1	train
e170 not r59 a263	0	train
e170 not r59 a262	1	train
e170 r59 a262	0	train
e3253 not r59 a880	1	train
e3253 r59 a880	0	train
e3253 r59 a881	1	train
e3253 not r59 a881	0	train
e3508 r59 a821	1	train
e3508 not r59 a821	0	train
e3508 not r59 a820	1	train
e3508 r59 a820	0	train
e375 r59 a817	1	train
e375 not r59 a817	0	train
e375 not r59 a816	1	train
e375 r59 a816	0	train
e3773 not r59 a503	1	train
e3773 r59 a503	0	train
e3773 r59 a502	1	train
e3773 not r59 a502	0	train
e1208 r59 a779	1	train
e1208 not r59 a779	0	train
e1208 not r59 a778	1	train
e1208 r59 a778	0	train
e1423 r59 a616	1	train
e1423 not r59 a616	0	train
e1423 not r59 a617	1	train
e1423 r59 a617	0	train
e4195 not r59 a74	1	train
e4195 r59 a74	0	train
e4195 r59 a75	1	train
e4195 not r59 a75	0	train
e4342 r59 a392	1	train
e4342 not r59 a392	0	train
e4342 not r59 a393	1	train
e4342 r59 a393	0	train
e1574 not r59 a283	1	train
e1574 r59 a283	0	train
e1574 r59 a282	1	train
e1574 not r59 a282	0	train
e4635 r59 a395	1	train
e4635 not r59 a395	0	train
e4635 not r59 a394	1	train
e4635 r59 a394	0	train
e1788 r59 a49	1	train
e1788 not r59 a49	0	train
e1788 not r59 a48	1	train
e1788 r59 a48	0	train
e3004 not r59 a244	1	train
e3004 r59 a244	0	train
e3004 r59 a245	1	train
e3004 not r59 a245	0	train
e2058 not r59 a428	1	train
e2058 r59 a428	0	train
e2058 r59 a429	1	train
e2058 not r59 a429	0	train
e3666 not r59 a147	1	train
e3666 r59 a147	0	train
e3666 r59 a146	1	train
e3666 not r59 a146	0	train
e192 not r59 a936	1	train
e192 r59 a936	0	train
e192 r59 a937	1	train
e192 not r59 a937	0	train
e4082 not r59 a696	1	train
e4082 r59 a696	0	train
e4082 r59 a697	1	train
e4082 not r59 a697	0	train
e4086 r59 a628	1	train
e4086 not r59 a628	0	train
e4086 not r59 a629	1	train
e4086 r59 a629	0	train
e2421 r59 a735	1	train
e2421 not r59 a735	0	train
e2421 not r59 a734	1	train
e2421 r59 a734	0	train
e2969 r59 a705	1	train
e2969 not r59 a705	0	train
e2969 not r59 a704	1	train
e2969 r59 a704	0	train
e3400 not r59 a367	1	train
e3400 r59 a367	0	train
e3400 r59 a366	1	train
e3400 not r59 a366	0	train
e1070 not r59 a397	1	train
e1070 r59 a397	0	train
e1070 r59 a396	1	train
e1070 not r59 a396	0	train
e4296 not r59 a471	1	train
e4296 r59 a471	0	train
e4296 r59 a470	1	train
e4296 not r59 a470	0	train
e1173 r59 a373	1	train
e1173 not r59 a373	0	train
e1173 not r59 a372	1	train
e1173 r59 a372	0	train
e3803 not r59 a19	1	train
e3803 r59 a19	0	train
e3803 r59 a18	1	train
e3803 not r59 a18	0	train
e1305 r59 a32	1	train
e1305 not r59 a32	0	train
e1305 not r59 a33	1	train
e1305 r59 a33	0	train
e1199 r59 a893	1	train
e1199 not r59 a893	0	train
e1199 not r59 a892	1	train
e1199 r59 a892	0	train
e4269 r59 a28	1	train
e4269 not r59 a28	0	train
e4269 not r59 a29	1	train
e4269 r59 a29	0	train
e2541 r59 a917	1	train
e2541 not r59 a917	0	train
e2541 not r59 a916	1	train
e2541 r59 a916	0	train
e2752 not r59 a799	1	train
e2752 r59 a799	0	train
e2752 r59 a798	1	train
e2752 not r59 a798	0	train
e2368 r59 a288	1	train
e2368 not r59 a288	0	train
e2368 not r59 a289	1	train
e2368 r59 a289	0	train
e3742 not r59 a225	1	train
e3742 r59 a225	0	train
e3742 r59 a224	1	train
e3742 not r59 a224	0	train
e847 not r59 a181	1	train
e847 r59 a181	0	train
e847 r59 a180	1	train
e847 not r59 a180	0	train
e4223 r59 a801	1	train
e4223 not r59 a801	0	train
e4223 not r59 a800	1	train
e4223 r59 a800	0	train
e2361 not r59 a631	1	train
e2361 r59 a631	0	train
e2361 r59 a630	1	train
e2361 not r59 a630	0	train
e4127 not r59 a496	1	train
e4127 r59 a496	0	train
e4127 r59 a497	1	train
e4127 not r59 a497	0	train
e2197 r59 a339	1	train
e2197 not r59 a339	0	train
e2197 not r59 a338	1	train
e2197 r59 a338	0	train
e1082 not r59 a662	1	train
e1082 r59 a662	0	train
e1082 r59 a663	1	train
e1082 not r59 a663	0	train
e1132 r59 a395	1	train
e1132 not r59 a395	0	train
e1132 not r59 a394	1	train
e1132 r59 a394	0	train
e2807 r59 a407	1	train
e2807 not r59 a407	0	train
e2807 not r59 a406	1	train
e2807 r59 a406	0	train
e172 r59 a116	1	train
e172 not r59 a116	0	train
e172 not r59 a117	1	train
e172 r59 a117	0	train
e4716 r59 a102	1	train
e4716 not r59 a102	0	train
e4716 not r59 a103	1	train
e4716 r59 a103	0	train
e2293 not r59 a898	1	train
e2293 r59 a898	0	train
e2293 r59 a899	1	train
e2293 not r59 a899	0	train
e1151 not r59 a152	1	train
e1151 r59 a152	0	train
e1151 r59 a153	1	train
e1151 not r59 a153	0	train
e811 not r59 a636	1	train
e811 r59 a636	0	train
e811 r59 a637	1	train
e811 not r59 a637	0	train
e2696 not r59 a280	1	train
e2696 r59 a280	0	train
e2696 r59 a281	1	train
e2696 not r59 a281	0	train
e2907 r59 a130	1	train
e2907 not r59 a130	0	train
e2907 not r59 a131	1	train
e2907 r59 a131	0	train
e1632 r59 a917	1	train
e1632 not r59 a917	0	train
e1632 not r59 a916	1	train
e1632 r59 a916	0	train
e1425 not r59 a799	1	train
e1425 r59 a799	0	train
