fact	label	source
e2788 not r154 a627	1	train
e2788 r154 a627	0	train
e2131 not r154 a298	1	train
e2131 r154 a298	0	train
e2131 r154 a299	1	train
e2131 not r154 a299	0	train
e1561 not r154 a528	1	train
e1561 r154 a528	0	train
e1561 r154 a529	1	train
e1561 not r154 a529	0	train
e36 not r154 a582	1	train
e36 r154 a582	0	train
e36 r154 a583	1	train
e36 not r154 a583	0	train
e3693 not r154 a440	1	train
e3693 r154 a440	0	train
e3693 r154 a441	1	train
e3693 not r154 a441	0	train
e2951 not r154 a332	1	train
e2951 r154 a332	0	train
e2951 r154 a333	1	train
e2951 not r154 a333	0	train
e3305 r154 a698	1	train
e3305 not r154 a698	0	train
e3305 not r154 a699	1	train
e3305 r154 a699	0	train
e3483 r154 a794	1	train
e3483 not r154 a794	0	train
e3483 not r154 a795	1	train
e3483 r154 a795	0	train
e3207 not r154 a766	1	train
e3207 r154 a766	0	train
e3207 r154 a767	1	train
e3207 not r154 a767	0	train
e449 r154 a145	1	train
e449 not r154 a145	0	train
e449 not r154 a144	1	train
e449 r154 a144	0	train
e2316 not r154 a223	1	train
e2316 r154 a223	0	train
e2316 r154 a222	1	train
e2316 not r154 a222	0	train
e3340 r154 a899	1	train
e3340 not r154 a899	0	train
e3340 not r154 a898	1	train
e3340 r154 a898	0	train
e898 not r154 a859	1	train
e898 r154 a859	0	train
e898 r154 a858	1	train
e898 not r154 a858	0	train
e4384 not r154 a817	1	train
e4384 r154 a817	0	train
e4384 r154 a816	1	train
e4384 not r154 a816	0	train
e1726 not r154 a572	1	train
e1726 r154 a572	0	train
e1726 r154 a573	1	train
e1726 not r154 a573	0	train
e4378 r154 a665	1	train
e4378 not r154 a665	0	train
e4378 not r154 a664	1	train
e4378 r154 a664	0	train
e3275 not r154 a107	1	train
e3275 r154 a107	0	train
e3275 r154 a106	1	train
e3275 not r154 a106	0	train
e848 r154 a477	1	train
e848 not r154 a477	0	train
e848 not r154 a476	1	train
e848 r154 a476	0	train
e1766 not r154 a275	1	train
e1766 r154 a275	0	train
e1766 r154 a274	1	train
e1766 not r154 a274	0	train
e3483 not r154 a957	1	train
e3483 r154 a957	0	train
e3483 r154 a956	1	train
e3483 not r154 a956	0	train
e2472 not r154 a57	1	train
e2472 r154 a57	0	train
e2472 r154 a56	1	train
e2472 not r154 a56	0	train
e2452 not r154 a999	1	train
e2452 r154 a999	0	train
e2452 r154 a998	1	train
e2452 not r154 a998	0	train
e2554 not r154 a373	1	train
e2554 r154 a373	0	train
e2554 r154 a372	1	train
e2554 not r154 a372	0	train
e3430 r154 a841	1	train
e3430 not r154 a841	0	train
e3430 not r154 a840	1	train
e3430 r154 a840	0	train
e2833 not r154 a773	1	train
e2833 r154 a773	0	train
e2833 r154 a772	1	train
e2833 not r154 a772	0	train
e3882 not r154 a552	1	train
e3882 r154 a552	0	train
e3882 r154 a553	1	train
e3882 not r154 a553	0	train
e420 r154 a249	1	train
e420 not r154 a249	0	train
e420 not r154 a248	1	train
e420 r154 a248	0	train
e752 not r154 a516	1	train
e752 r154 a516	0	train
e752 r154 a517	1	train
e752 not r154 a517	0	train
e3516 not r154 a880	1	train
e3516 r154 a880	0	train
e3516 r154 a881	1	train
e3516 not r154 a881	0	train
e3570 r154 a441	1	train
e3570 not r154 a441	0	train
e3570 not r154 a440	1	train
e3570 r154 a440	0	train
e1359 not r154 a307	1	train
e1359 r154 a307	0	train
e1359 r154 a306	1	train
e1359 not r154 a306	0	train
e4696 r154 a621	1	train
e4696 not r154 a621	0	train
e4696 not r154 a620	1	train
e4696 r154 a620	0	train
e790 r154 a347	1	train
e790 not r154 a347	0	train
e790 not r154 a346	1	train
e790 r154 a346	0	train
e1492 r154 a133	1	train
e1492 not r154 a133	0	train
e1492 not r154 a132	1	train
e1492 r154 a132	0	train
e3784 not r154 a756	1	train
e3784 r154 a756	0	train
e3784 r154 a757	1	train
e3784 not r154 a757	0	train
e4844 r154 a909	1	train
e4844 not r154 a909	0	train
e4844 not r154 a908	1	train
e4844 r154 a908	0	train
e435 r154 a398	1	train
e435 not r154 a398	0	train
e435 not r154 a399	1	train
e435 r154 a399	0	train
e2429 not r154 a39	1	train
e2429 r154 a39	0	train
e2429 r154 a38	1	train
e2429 not r154 a38	0	train
e3823 not r154 a744	1	train
e3823 r154 a744	0	train
e3823 r154 a745	1	train
e3823 not r154 a745	0	train
e338 r154 a207	1	train
e338 not r154 a207	0	train
e338 not r154 a206	1	train
e338 r154 a206	0	train
e89 r154 a379	1	train
e89 not r154 a379	0	train
e89 not r154 a378	1	train
e89 r154 a378	0	train
e2705 r154 a46	1	train
e2705 not r154 a46	0	train
e2705 not r154 a47	1	train
e2705 r154 a47	0	train
e133 r154 a390	1	train
e133 not r154 a390	0	train
e133 not r154 a391	1	train
e133 r154 a391	0	train
e3836 r154 a809	1	train
e3836 not r154 a809	0	train
e3836 not r154 a808	1	train
e3836 r154 a808	0	train
e2338 r154 a159	1	train
e2338 not r154 a159	0	train
e2338 not r154 a158	1	train
e2338 r154 a158	0	train
e4629 r154 a376	1	train
e4629 not r154 a376	0	train
e4629 not r154 a377	1	train
e4629 r154 a377	0	train
e4284 r154 a90	1	train
e4284 not r154 a90	0	train
e4284 not r154 a91	1	train
e4284 r154 a91	0	train
e2786 not r154 a700	1	train
e2786 r154 a700	0	train
e2786 r154 a701	1	train
e2786 not r154 a701	0	train
e3266 r154 a256	1	train
e3266 not r154 a256	0	train
e3266 not r154 a257	1	train
e3266 r154 a257	0	train
e3295 r154 a514	1	train
e3295 not r154 a514	0	train
e3295 not r154 a515	1	train
e3295 r154 a515	0	train
e2123 r154 a364	1	train
e2123 not r154 a364	0	train
e2123 not r154 a365	1	train
e2123 r154 a365	0	train
e1140 not r154 a107	1	train
e1140 r154 a107	0	train
e1140 r154 a106	1	train
e1140 not r154 a106	0	train
e1477 r154 a457	1	train
e1477 not r154 a457	0	train
e1477 not r154 a456	1	train
e1477 r154 a456	0	train
e4159 r154 a759	1	train
e4159 not r154 a759	0	train
e4159 not r154 a758	1	train
e4159 r154 a758	0	train
e645 not r154 a639	1	train
e645 r154 a639	0	train
e645 r154 a638	1	train
e645 not r154 a638	0	train
e3067 not r154 a527	1	train
e3067 r154 a527	0	train
e3067 r154 a526	1	train
e3067 not r154 a526	0	train
e2312 not r154 a318	1	train
e2312 r154 a318	0	train
e2312 r154 a319	1	train
e2312 not r154 a319	0	train
e934 not r154 a367	1	train
e934 r154 a367	0	train
e934 r154 a366	1	train
e934 not r154 a366	0	train
e212 not r154 a23	1	train
e212 r154 a23	0	train
e212 r154 a22	1	train
e212 not r154 a22	0	train
e2558 r154 a551	1	train
e2558 not r154 a551	0	train
e2558 not r154 a550	1	train
e2558 r154 a550	0	train
e4424 r154 a6	1	train
e4424 not r154 a6	0	train
e4424 not r154 a7	1	train
e4424 r154 a7	0	train
e4813 not r154 a566	1	train
e4813 r154 a566	0	train
e4813 r154 a567	1	train
e4813 not r154 a567	0	train
e4107 not r154 a533	1	train
e4107 r154 a533	0	train
e4107 r154 a532	1	train
e4107 not r154 a532	0	train
e3850 r154 a293	1	train
e3850 not r154 a293	0	train
e3850 not r154 a292	1	train
e3850 r154 a292	0	train
e639 r154 a423	1	train
e639 not r154 a423	0	train
e639 not r154 a422	1	train
e639 r154 a422	0	train
e432 r154 a360	1	train
e432 not r154 a360	0	train
e432 not r154 a361	1	train
e432 r154 a361	0	train
e641 not r154 a679	1	train
e641 r154 a679	0	train
e641 r154 a678	1	train
e641 not r154 a678	0	train
e16 r154 a444	1	train
e16 not r154 a444	0	train
e16 not r154 a445	1	train
e16 r154 a445	0	train
e169 r154 a40	1	train
e169 not r154 a40	0	train
e169 not r154 a41	1	train
e169 r154 a41	0	train
e1308 not r154 a723	1	train
e1308 r154 a723	0	train
e1308 r154 a722	1	train
e1308 not r154 a722	0	train
e1287 r154 a212	1	train
e1287 not r154 a212	0	train
e1287 not r154 a213	1	train
e1287 r154 a213	0	train
e1062 not r154 a390	1	train
e1062 r154 a390	0	train
e1062 r154 a391	1	train
e1062 not r154 a391	0	train
e276 r154 a525	1	train
e276 not r154 a525	0	train
e276 not r154 a524	1	train
e276 r154 a524	0	train
e4246 not r154 a470	1	train
e4246 r154 a470	0	train
e4246 r154 a471	1	train
e4246 not r154 a471	0	train
e2069 not r154 a438	1	train
e2069 r154 a438	0	train
e2069 r154 a439	1	train
e2069 not r154 a439	0	train
e340 r154 a320	1	train
e340 not r154 a320	0	train
e340 not r154 a321	1	train
e340 r154 a321	0	train
e652 not r154 a554	1	train
e652 r154 a554	0	train
e652 r154 a555	1	train
e652 not r154 a555	0	train
e4239 r154 a904	1	train
e4239 not r154 a904	0	train
e4239 not r154 a905	1	train
e4239 r154 a905	0	train
e3935 r154 a791	1	train
e3935 not r154 a791	0	train
e3935 not r154 a790	1	train
e3935 r154 a790	0	train
e1423 not r154 a961	1	train
e1423 r154 a961	0	train
e1423 r154 a960	1	train
e1423 not r154 a960	0	train
e2809 r154 a430	1	train
e2809 not r154 a430	0	train
e2809 not r154 a431	1	train
e2809 r154 a431	0	train
e843 r154 a888	1	train
e843 not r154 a888	0	train
e843 not r154 a889	1	train
e843 r154 a889	0	train
e4992 not r154 a994	1	train
e4992 r154 a994	0	train
e4992 r154 a995	1	train
e4992 not r154 a995	0	train
e4560 r154 a512	1	train
e4560 not r154 a512	0	train
e4560 not r154 a513	1	train
e4560 r154 a513	0	train
e3132 r154 a929	1	train
e3132 not r154 a929	0	train
e3132 not r154 a928	1	train
e3132 r154 a928	0	train
e1790 r154 a655	1	train
e1790 not r154 a655	0	train
e1790 not r154 a654	1	train
e1790 r154 a654	0	train
e4993 not r154 a873	1	train
e4993 r154 a873	0	train
e4993 r154 a872	1	train
e4993 not r154 a872	0	train
e693 r154 a12	1	train
e693 not r154 a12	0	train
e693 not r154 a13	1	train
e693 r154 a13	0	train
e3869 r154 a296	1	train
e3869 not r154 a296	0	train
e3869 not r154 a297	1	train
e3869 r154 a297	0	train
e1033 not r154 a432	1	train
e1033 r154 a432	0	train
e1033 r154 a433	1	train
e1033 not r154 a433	0	train
e4303 not r154 a14	1	train
e4303 r154 a14	0	train
e4303 r154 a15	1	train
e4303 not r154 a15	0	train
e4156 not r154 a980	1	train
e4156 r154 a980	0	train
e4156 r154 a981	1	train
e4156 not r154 a981	0	train
e4006 not r154 a180	1	train
e4006 r154 a180	0	train
e4006 r154 a181	1	train
e4006 not r154 a181	0	train
e3296 not r154 a700	1	train
e3296 r154 a700	0	train
e3296 r154 a701	1	train
e3296 not r154 a701	0	train
e796 not r154 a506	1	train
e796 r154 a506	0	train
e796 r154 a507	1	train
e796 not r154 a507	0	train
e1204 r154 a687	1	train
e1204 not r154 a687	0	train
e1204 not r154 a686	1	train
e1204 r154 a686	0	train
e245 not r154 a346	1	train
e245 r154 a346	0	train
e245 r154 a347	1	train
e245 not r154 a347	0	train
e2782 not r154 a830	1	train
e2782 r154 a830	0	train
e2782 r154 a831	1	train
e2782 not r154 a831	0	train
e121 not r154 a632	1	train
e121 r154 a632	0	train
e121 r154 a633	1	train
e121 not r154 a633	0	train
e390 not r154 a551	1	train
e390 r154 a551	0	train
e390 r154 a550	1	train
e390 not r154 a550	0	train
e1749 r154 a112	1	train
e1749 not r154 a112	0	train
e1749 not r154 a113	1	train
e1749 r154 a113	0	train
e2288 not r154 a826	1	train
e2288 r154 a826	0	train
e2288 r154 a827	1	train
e2288 not r154 a827	0	train
e3950 not r154 a552	1	train
e3950 r154 a552	0	train
e3950 r154 a553	1	train
e3950 not r154 a553	0	train
e4116 r154 a915	1	train
e4116 not r154 a915	0	train
e4116 not r154 a914	1	train
e4116 r154 a914	0	train
e4469 not r154 a654	1	train
e4469 r154 a654	0	train
e4469 r154 a655	1	train
e4469 not r154 a655	0	train
e4351 not r154 a160	1	train
e4351 r154 a160	0	train
e4351 r154 a161	1	train
e4351 not r154 a161	0	train
e1190 r154 a520	1	train
e1190 not r154 a520	0	train
e1190 not r154 a521	1	train
e1190 r154 a521	0	train
e4294 r154 a131	1	train
e4294 not r154 a131	0	train
e4294 not r154 a130	1	train
e4294 r154 a130	0	train
e4604 r154 a104	1	train
e4604 not r154 a104	0	train
e4604 not r154 a105	1	train
e4604 r154 a105	0	train
e4859 r154 a464	1	train
e4859 not r154 a464	0	train
e4859 not r154 a465	1	train
e4859 r154 a465	0	train
e1287 not r154 a345	1	train
e1287 r154 a345	0	train
e1287 r154 a344	1	train
e1287 not r154 a344	0	train
e82 r154 a159	1	train
e82 not r154 a159	0	train
e82 not r154 a158	1	train
e82 r154 a158	0	train
e1912 not r154 a639	1	train
e1912 r154 a639	0	train
e1912 r154 a638	1	train
e1912 not r154 a638	0	train
e1330 r154 a716	1	train
e1330 not r154 a716	0	train
e1330 not r154 a717	1	train
e1330 r154 a717	0	train
e676 not r154 a895	1	train
e676 r154 a895	0	train
e676 r154 a894	1	train
e676 not r154 a894	0	train
e2711 not r154 a23	1	train
e2711 r154 a23	0	train
e2711 r154 a22	1	train
e2711 not r154 a22	0	train
e3152 not r154 a364	1	train
e3152 r154 a364	0	train
e3152 r154 a365	1	train
e3152 not r154 a365	0	train
e4442 not r154 a389	1	train
e4442 r154 a389	0	train
e4442 r154 a388	1	train
e4442 not r154 a388	0	train
e1318 r154 a921	1	train
e1318 not r154 a921	0	train
e1318 not r154 a920	1	train
e1318 r154 a920	0	train
e1947 r154 a533	1	train
e1947 not r154 a533	0	train
e1947 not r154 a532	1	train
e1947 r154 a532	0	train
e897 r154 a874	1	train
e897 not r154 a874	0	train
e897 not r154 a875	1	train
e897 r154 a875	0	train
e3362 not r154 a136	1	train
e3362 r154 a136	0	train
e3362 r154 a137	1	train
e3362 not r154 a137	0	train
e2576 r154 a91	1	train
e2576 not r154 a91	0	train
e2576 not r154 a90	1	train
e2576 r154 a90	0	train
e2841 not r154 a970	1	train
e2841 r154 a970	0	train
e2841 r154 a971	1	train
e2841 not r154 a971	0	train
e1151 not r154 a91	1	train
e1151 r154 a91	0	train
e1151 r154 a90	1	train
e1151 not r154 a90	0	train
e2857 not r154 a162	1	train
e2857 r154 a162	0	train
e2857 r154 a163	1	train
e2857 not r154 a163	0	train
e2247 not r154 a89	1	train
e2247 r154 a89	0	train
e2247 r154 a88	1	train
e2247 not r154 a88	0	train
e1471 r154 a816	1	train
e1471 not r154 a816	0	train
e1471 not r154 a817	1	train
e1471 r154 a817	0	train
e2003 not r154 a475	1	train
e2003 r154 a475	0	train
e2003 r154 a474	1	train
e2003 not r154 a474	0	train
e2964 not r154 a676	1	train
e2964 r154 a676	0	train
e2964 r154 a677	1	train
e2964 not r154 a677	0	train
e457 not r154 a85	1	train
e457 r154 a85	0	train
e457 r154 a84	1	train
e457 not r154 a84	0	train
e3397 not r154 a313	1	train
e3397 r154 a313	0	train
e3397 r154 a312	1	train
e3397 not r154 a312	0	train
e3971 not r154 a618	1	train
e3971 r154 a618	0	train
e3971 r154 a619	1	train
e3971 not r154 a619	0	train
e4467 r154 a61	1	train
e4467 not r154 a61	0	train
e4467 not r154 a60	1	train
e4467 r154 a60	0	train
e4013 r154 a50	1	train
e4013 not r154 a50	0	train
e4013 not r154 a51	1	train
e4013 r154 a51	0	train
e2605 r154 a670	1	train
e2605 not r154 a670	0	train
e2605 not r154 a671	1	train
e2605 r154 a671	0	train
e2110 r154 a19	1	train
e2110 not r154 a19	0	train
e2110 not r154 a18	1	train
e2110 r154 a18	0	train
e1245 r154 a7	1	train
e1245 not r154 a7	0	train
e1245 not r154 a6	1	train
e1245 r154 a6	0	train
e1983 not r154 a186	1	train
e1983 r154 a186	0	train
e1983 r154 a187	1	train
e1983 not r154 a187	0	train
e3326 r154 a184	1	train
e3326 not r154 a184	0	train
e3326 not r154 a185	1	train
e3326 r154 a185	0	train
e3369 not r154 a287	1	train
e3369 r154 a287	0	train
e3369 r154 a286	1	train
e3369 not r154 a286	0	train
e566 not r154 a122	1	train
e566 r154 a122	0	train
e566 r154 a123	1	train
e566 not r154 a123	0	train
e4262 not r154 a180	1	train
e4262 r154 a180	0	train
e4262 r154 a181	1	train
e4262 not r154 a181	0	train
e4130 not r154 a909	1	train
e4130 r154 a909	0	train
e4130 r154 a908	1	train
e4130 not r154 a908	0	train
e140 not r154 a134	1	train
e140 r154 a134	0	train
e140 r154 a135	1	train
e140 not r154 a135	0	train
e3687 not r154 a863	1	train
e3687 r154 a863	0	train
e3687 r154 a862	1	train
e3687 not r154 a862	0	train
e640 r154 a753	1	train
e640 not r154 a753	0	train
e640 not r154 a752	1	train
e640 r154 a752	0	train
e531 not r154 a703	1	train
e531 r154 a703	0	train
e531 r154 a702	1	train
e531 not r154 a702	0	train
e2513 not r154 a666	1	train
e2513 r154 a666	0	train
e2513 r154 a667	1	train
e2513 not r154 a667	0	train
e557 r154 a861	1	train
e557 not r154 a861	0	train
e557 not r154 a860	1	train
e557 r154 a860	0	train
e1507 r154 a145	1	train
e1507 not r154 a145	0	train
e1507 not r154 a144	1	train
e1507 r154 a144	0	train
e768 not r154 a98	1	train
e768 r154 a98	0	train
e768 r154 a99	1	train
e768 not r154 a99	0	train
e4922 not r154 a750	1	train
e4922 r154 a750	0	train
e4922 r154 a751	1	train
e4922 not r154 a751	0	train
e2359 not r154 a983	1	train
e2359 r154 a983	0	train
e2359 r154 a982	1	train
e2359 not r154 a982	0	train
e1205 r154 a192	1	train
e1205 not r154 a192	0	train
e1205 not r154 a193	1	train
e1205 r154 a193	0	train
e796 r154 a528	1	train
e796 not r154 a528	0	train
e796 not r154 a529	1	train
e796 r154 a529	0	train
e3658 not r154 a961	1	train
e3658 r154 a961	0	train
e3658 r154 a960	1	train
e3658 not r154 a960	0	train
e2598 r154 a345	1	train
e2598 not r154 a345	0	train
e2598 not r154 a344	1	train
e2598 r154 a344	0	train
e2115 r154 a965	1	train
e2115 not r154 a965	0	train
e2115 not r154 a964	1	train
e2115 r154 a964	0	train
e235 not r154 a149	1	train
e235 r154 a149	0	train
e235 r154 a148	1	train
e235 not r154 a148	0	train
e2356 not r154 a28	1	train
e2356 r154 a28	0	train
e2356 r154 a29	1	train
e2356 not r154 a29	0	train
e4827 not r154 a95	1	train
e4827 r154 a95	0	train
e4827 r154 a94	1	train
e4827 not r154 a94	0	train
e3569 r154 a36	1	train
e3569 not r154 a36	0	train
e3569 not r154 a37	1	train
e3569 r154 a37	0	train
e2124 r154 a59	1	train
e2124 not r154 a59	0	train
e2124 not r154 a58	1	train
e2124 r154 a58	0	train
e2561 r154 a690	1	train
e2561 not r154 a690	0	train
e2561 not r154 a691	1	train
e2561 r154 a691	0	train
e558 not r154 a749	1	train
e558 r154 a749	0	train
e558 r154 a748	1	train
e558 not r154 a748	0	train
e1824 not r154 a873	1	train
e1824 r154 a873	0	train
e1824 r154 a872	1	train
e1824 not r154 a872	0	train
e189 r154 a858	1	train
e189 not r154 a858	0	train
e189 not r154 a859	1	train
e189 r154 a859	0	train
e3672 not r154 a339	1	train
e3672 r154 a339	0	train
e3672 r154 a338	1	train
e3672 not r154 a338	0	train
e4002 not r154 a268	1	train
e4002 r154 a268	0	train
e4002 r154 a269	1	train
e4002 not r154 a269	0	train
e1424 r154 a115	1	train
e1424 not r154 a115	0	train
e1424 not r154 a114	1	train
e1424 r154 a114	0	train
e1097 not r154 a275	1	train
e1097 r154 a275	0	train
e1097 r154 a274	1	train
e1097 not r154 a274	0	train
e1346 r154 a19	1	train
e1346 not r154 a19	0	train
e1346 not r154 a18	1	train
e1346 r154 a18	0	train
e2016 r154 a252	1	train
e2016 not r154 a252	0	train
e2016 not r154 a253	1	train
e2016 r154 a253	0	train
e1181 r154 a889	1	train
e1181 not r154 a889	0	train
e1181 not r154 a888	1	train
e1181 r154 a888	0	train
e1457 not r154 a977	1	train
e1457 r154 a977	0	train
e1457 r154 a976	1	train
e1457 not r154 a976	0	train
e1103 r154 a552	1	train
e1103 not r154 a552	0	train
e1103 not r154 a553	1	train
e1103 r154 a553	0	train
e2123 r154 a367	1	train
e2123 not r154 a367	0	train
e2123 not r154 a366	1	train
e2123 r154 a366	0	train
e2569 not r154 a581	1	train
e2569 r154 a581	0	train
e2569 r154 a580	1	train
e2569 not r154 a580	0	train
e3001 r154 a187	1	train
e3001 not r154 a187	0	train
e3001 not r154 a186	1	train
e3001 r154 a186	0	train
e468 r154 a715	1	train
e468 not r154 a715	0	train
e468 not r154 a714	1	train
e468 r154 a714	0	train
e3898 r154 a308	1	train
e3898 not r154 a308	0	train
e3898 not r154 a309	1	train
e3898 r154 a309	0	train
e4064 r154 a38	1	train
e4064 not r154 a38	0	train
e4064 not r154 a39	1	train
e4064 r154 a39	0	train
e323 r154 a345	1	train
e323 not r154 a345	0	train
e323 not r154 a344	1	train
e323 r154 a344	0	train
e941 not r154 a359	1	train
e941 r154 a359	0	train
e941 r154 a358	1	train
e941 not r154 a358	0	train
e4034 not r154 a31	1	train
e4034 r154 a31	0	train
e4034 r154 a30	1	train
e4034 not r154 a30	0	train
e2538 r154 a393	1	train
e2538 not r154 a393	0	train
e2538 not r154 a392	1	train
e2538 r154 a392	0	train
e230 r154 a396	1	train
e230 not r154 a396	0	train
e230 not r154 a397	1	train
e230 r154 a397	0	train
e232 r154 a867	1	train
e232 not r154 a867	0	train
e232 not r154 a866	1	train
e232 r154 a866	0	train
e1098 r154 a708	1	train
e1098 not r154 a708	0	train
e1098 not r154 a709	1	train
e1098 r154 a709	0	train
e1938 not r154 a137	1	train
e1938 r154 a137	0	train
e1938 r154 a136	1	train
e1938 not r154 a136	0	train
e2265 not r154 a178	1	train
e2265 r154 a178	0	train
e2265 r154 a179	1	train
e2265 not r154 a179	0	train
e3443 not r154 a87	1	train
e3443 r154 a87	0	train
e3443 r154 a86	1	train
e3443 not r154 a86	0	train
e4302 not r154 a462	1	train
e4302 r154 a462	0	train
e4302 r154 a463	1	train
e4302 not r154 a463	0	train
e4839 r154 a476	1	train
e4839 not r154 a476	0	train
e4839 not r154 a477	1	train
e4839 r154 a477	0	train
e1526 r154 a295	1	train
e1526 not r154 a295	0	train
e1526 not r154 a294	1	train
e1526 r154 a294	0	train
e1358 not r154 a136	1	train
e1358 r154 a136	0	train
e1358 r154 a137	1	train
e1358 not r154 a137	0	train
e1324 r154 a291	1	train
e1324 not r154 a291	0	train
e1324 not r154 a290	1	train
e1324 r154 a290	0	train
e1053 r154 a507	1	train
e1053 not r154 a507	0	train
e1053 not r154 a506	1	train
e1053 r154 a506	0	train
e4743 r154 a366	1	train
e4743 not r154 a366	0	train
e4743 not r154 a367	1	train
e4743 r154 a367	0	train
e278 r154 a123	1	train
e278 not r154 a123	0	train
e278 not r154 a122	1	train
e278 r154 a122	0	train
e4455 not r154 a149	1	train
e4455 r154 a149	0	train
e4455 r154 a148	1	train
e4455 not r154 a148	0	train
e2942 not r154 a351	1	train
e2942 r154 a351	0	train
e2942 r154 a350	1	train
e2942 not r154 a350	0	train
e1671 r154 a907	1	train
e1671 not r154 a907	0	train
e1671 not r154 a906	1	train
e1671 r154 a906	0	train
e2827 r154 a98	1	train
e2827 not r154 a98	0	train
e2827 not r154 a99	1	train
e2827 r154 a99	0	train
e903 r154 a871	1	train
e903 not r154 a871	0	train
e903 not r154 a870	1	train
e903 r154 a870	0	train
e704 not r154 a736	1	train
e704 r154 a736	0	train
e704 r154 a737	1	train
e704 not r154 a737	0	train
e2546 not r154 a252	1	train
e2546 r154 a252	0	train
e2546 r154 a253	1	train
e2546 not r154 a253	0	train
e1175 r154 a142	1	train
e1175 not r154 a142	0	train
e1175 not r154 a143	1	train
e1175 r154 a143	0	train
e3602 not r154 a334	1	train
e3602 r154 a334	0	train
e3602 r154 a335	1	train
e3602 not r154 a335	0	train
e1733 not r154 a476	1	train
e1733 r154 a476	0	train
e1733 r154 a477	1	train
e1733 not r154 a477	0	train
e579 r154 a172	1	train
e579 not r154 a172	0	train
e579 not r154 a173	1	train
e579 r154 a173	0	train
e737 r154 a159	1	train
e737 not r154 a159	0	train
e737 not r154 a158	1	train
e737 r154 a158	0	train
e2620 not r154 a201	1	train
e2620 r154 a201	0	train
e2620 r154 a200	1	train
e2620 not r154 a200	0	train
e3941 r154 a927	1	train
e3941 not r154 a927	0	train
e3941 not r154 a926	1	train
e3941 r154 a926	0	train
e4984 r154 a281	1	train
e4984 not r154 a281	0	train
e4984 not r154 a280	1	train
e4984 r154 a280	0	train
e143 r154 a847	1	train
e143 not r154 a847	0	train
e143 not r154 a846	1	train
e143 r154 a846	0	train
e4265 r154 a284	1	train
e4265 not r154 a284	0	train
e4265 not r154 a285	1	train
e4265 r154 a285	0	train
e4732 r154 a320	1	train
e4732 not r154 a320	0	train
e4732 not r154 a321	1	train
e4732 r154 a321	0	train
e4484 not r154 a687	1	train
e4484 r154 a687	0	train
e4484 r154 a686	1	train
e4484 not r154 a686	0	train
e1364 not r154 a816	1	train
e1364 r154 a816	0	train
e1364 r154 a817	1	train
e1364 not r154 a817	0	train
e2184 r154 a941	1	train
e2184 not r154 a941	0	train
e2184 not r154 a940	1	train
e2184 r154 a940	0	train
e3223 r154 a7	1	train
e3223 not r154 a7	0	train
e3223 not r154 a6	1	train
e3223 r154 a6	0	train
e3683 not r154 a180	1	train
e3683 r154 a180	0	train
e3683 r154 a181	1	train
e3683 not r154 a181	0	train
e2235 not r154 a192	1	train
e2235 r154 a192	0	train
e2235 r154 a193	1	train
e2235 not r154 a193	0	train
e48 r154 a627	1	train
e48 not r154 a627	0	train
e48 not r154 a626	1	train
e48 r154 a626	0	train
e3115 not r154 a580	1	train
e3115 r154 a580	0	train
e3115 r154 a581	1	train
e3115 not r154 a581	0	train
e2538 not r154 a845	1	train
e2538 r154 a845	0	train
e2538 r154 a844	1	train
e2538 not r154 a844	0	train
e2804 not r154 a403	1	train
e2804 r154 a403	0	train
e2804 r154 a402	1	train
e2804 not r154 a402	0	train
e1234 not r154 a383	1	train
e1234 r154 a383	0	train
e1234 r154 a382	1	train
e1234 not r154 a382	0	train
e2049 not r154 a438	1	train
e2049 r154 a438	0	train
e2049 r154 a439	1	train
e2049 not r154 a439	0	train
e4875 r154 a173	1	train
e4875 not r154 a173	0	train
e4875 not r154 a172	1	train
e4875 r154 a172	0	train
e4833 not r154 a998	1	train
e4833 r154 a998	0	train
e4833 r154 a999	1	train
e4833 not r154 a999	0	train
e1346 r154 a947	1	train
e1346 not r154 a947	0	train
e1346 not r154 a946	1	train
e1346 r154 a946	0	train
e1150 not r154 a25	1	train
e1150 r154 a25	0	train
e1150 r154 a24	1	train
e1150 not r154 a24	0	train
e4542 r154 a374	1	train
e4542 not r154 a374	0	train
e4542 not r154 a375	1	train
e4542 r154 a375	0	train
e4623 r154 a407	1	train
e4623 not r154 a407	0	train
e4623 not r154 a406	1	train
e4623 r154 a406	0	train
e489 not r154 a566	1	train
e489 r154 a566	0	train
e489 r154 a567	1	train
e489 not r154 a567	0	train
e2279 r154 a417	1	train
e2279 not r154 a417	0	train
e2279 not r154 a416	1	train
e2279 r154 a416	0	train
e1682 not r154 a568	1	train
e1682 r154 a568	0	train
e1682 r154 a569	1	train
e1682 not r154 a569	0	train
e2614 not r154 a179	1	train
e2614 r154 a179	0	train
e2614 r154 a178	1	train
e2614 not r154 a178	0	train
e4761 not r154 a949	1	train
e4761 r154 a949	0	train
e4761 r154 a948	1	train
e4761 not r154 a948	0	train
e1999 not r154 a246	1	train
e1999 r154 a246	0	train
e1999 r154 a247	1	train
e1999 not r154 a247	0	train
e1333 r154 a424	1	train
e1333 not r154 a424	0	train
e1333 not r154 a425	1	train
e1333 r154 a425	0	train
e391 r154 a41	1	train
e391 not r154 a41	0	train
e391 not r154 a40	1	train
e391 r154 a40	0	train
e1964 r154 a698	1	train
e1964 not r154 a698	0	train
