fact	label	source
e4338 r144 a307	1	train
e4338 not r144 a307	0	train
e2704 r144 a394	1	train
e2704 not r144 a394	0	train
e2704 not r144 a395	1	train
e2704 r144 a395	0	train
e115 not r144 a120	1	train
e115 r144 a120	0	train
e115 r144 a121	1	train
e115 not r144 a121	0	train
e2890 not r144 a981	1	train
e2890 r144 a981	0	train
e2890 r144 a980	1	train
e2890 not r144 a980	0	train
e1119 r144 a918	1	train
e1119 not r144 a918	0	train
e1119 not r144 a919	1	train
e1119 r144 a919	0	train
e4442 not r144 a387	1	train
e4442 r144 a387	0	train
e4442 r144 a386	1	train
e4442 not r144 a386	0	train
e3391 not r144 a864	1	train
e3391 r144 a864	0	train
e3391 r144 a865	1	train
e3391 not r144 a865	0	train
e2078 not r144 a258	1	train
e2078 r144 a258	0	train
e2078 r144 a259	1	train
e2078 not r144 a259	0	train
e439 not r144 a465	1	train
e439 r144 a465	0	train
e439 r144 a464	1	train
e439 not r144 a464	0	train
e80 r144 a921	1	train
e80 not r144 a921	0	train
e80 not r144 a920	1	train
e80 r144 a920	0	train
e1117 r144 a733	1	train
e1117 not r144 a733	0	train
e1117 not r144 a732	1	train
e1117 r144 a732	0	train
e3642 not r144 a615	1	train
e3642 r144 a615	0	train
e3642 r144 a614	1	train
e3642 not r144 a614	0	train
e1967 not r144 a274	1	train
e1967 r144 a274	0	train
e1967 r144 a275	1	train
e1967 not r144 a275	0	train
e4999 r144 a633	1	train
e4999 not r144 a633	0	train
e4999 not r144 a632	1	train
e4999 r144 a632	0	train
e3267 r144 a547	1	train
e3267 not r144 a547	0	train
e3267 not r144 a546	1	train
e3267 r144 a546	0	train
e158 r144 a137	1	train
e158 not r144 a137	0	train
e158 not r144 a136	1	train
e158 r144 a136	0	train
e2335 not r144 a187	1	train
e2335 r144 a187	0	train
e2335 r144 a186	1	train
e2335 not r144 a186	0	train
e3754 r144 a202	1	train
e3754 not r144 a202	0	train
e3754 not r144 a203	1	train
e3754 r144 a203	0	train
e1592 not r144 a544	1	train
e1592 r144 a544	0	train
e1592 r144 a545	1	train
e1592 not r144 a545	0	train
e3137 not r144 a931	1	train
e3137 r144 a931	0	train
e3137 r144 a930	1	train
e3137 not r144 a930	0	train
e92 not r144 a655	1	train
e92 r144 a655	0	train
e92 r144 a654	1	train
e92 not r144 a654	0	train
e4971 r144 a267	1	train
e4971 not r144 a267	0	train
e4971 not r144 a266	1	train
e4971 r144 a266	0	train
e2235 not r144 a348	1	train
e2235 r144 a348	0	train
e2235 r144 a349	1	train
e2235 not r144 a349	0	train
e2658 not r144 a841	1	train
e2658 r144 a841	0	train
e2658 r144 a840	1	train
e2658 not r144 a840	0	train
e4441 r144 a750	1	train
e4441 not r144 a750	0	train
e4441 not r144 a751	1	train
e4441 r144 a751	0	train
e413 not r144 a18	1	train
e413 r144 a18	0	train
e413 r144 a19	1	train
e413 not r144 a19	0	train
e3349 r144 a579	1	train
e3349 not r144 a579	0	train
e3349 not r144 a578	1	train
e3349 r144 a578	0	train
e979 not r144 a222	1	train
e979 r144 a222	0	train
e979 r144 a223	1	train
e979 not r144 a223	0	train
e2777 r144 a699	1	train
e2777 not r144 a699	0	train
e2777 not r144 a698	1	train
e2777 r144 a698	0	train
e360 not r144 a83	1	train
e360 r144 a83	0	train
e360 r144 a82	1	train
e360 not r144 a82	0	train
e1631 r144 a467	1	train
e1631 not r144 a467	0	train
e1631 not r144 a466	1	train
e1631 r144 a466	0	train
e1554 r144 a636	1	train
e1554 not r144 a636	0	train
e1554 not r144 a637	1	train
e1554 r144 a637	0	train
e4358 r144 a701	1	train
e4358 not r144 a701	0	train
e4358 not r144 a700	1	train
e4358 r144 a700	0	train
e562 r144 a452	1	train
e562 not r144 a452	0	train
e562 not r144 a453	1	train
e562 r144 a453	0	train
e1006 r144 a167	1	train
e1006 not r144 a167	0	train
e1006 not r144 a166	1	train
e1006 r144 a166	0	train
e3141 r144 a76	1	train
e3141 not r144 a76	0	train
e3141 not r144 a77	1	train
e3141 r144 a77	0	train
e944 not r144 a147	1	train
e944 r144 a147	0	train
e944 r144 a146	1	train
e944 not r144 a146	0	train
e4684 not r144 a450	1	train
e4684 r144 a450	0	train
e4684 r144 a451	1	train
e4684 not r144 a451	0	train
e3085 not r144 a259	1	train
e3085 r144 a259	0	train
e3085 r144 a258	1	train
e3085 not r144 a258	0	train
e3779 r144 a19	1	train
e3779 not r144 a19	0	train
e3779 not r144 a18	1	train
e3779 r144 a18	0	train
e2015 r144 a211	1	train
e2015 not r144 a211	0	train
e2015 not r144 a210	1	train
e2015 r144 a210	0	train
e811 r144 a679	1	train
e811 not r144 a679	0	train
e811 not r144 a678	1	train
e811 r144 a678	0	train
e668 not r144 a391	1	train
e668 r144 a391	0	train
e668 r144 a390	1	train
e668 not r144 a390	0	train
e2513 r144 a620	1	train
e2513 not r144 a620	0	train
e2513 not r144 a621	1	train
e2513 r144 a621	0	train
e3632 not r144 a854	1	train
e3632 r144 a854	0	train
e3632 r144 a855	1	train
e3632 not r144 a855	0	train
e611 r144 a663	1	train
e611 not r144 a663	0	train
e611 not r144 a662	1	train
e611 r144 a662	0	train
e2732 not r144 a716	1	train
e2732 r144 a716	0	train
e2732 r144 a717	1	train
e2732 not r144 a717	0	train
e3660 r144 a933	1	train
e3660 not r144 a933	0	train
e3660 not r144 a932	1	train
e3660 r144 a932	0	train
e3179 not r144 a247	1	train
e3179 r144 a247	0	train
e3179 r144 a246	1	train
e3179 not r144 a246	0	train
e4577 not r144 a665	1	train
e4577 r144 a665	0	train
e4577 r144 a664	1	train
e4577 not r144 a664	0	train
e2295 r144 a20	1	train
e2295 not r144 a20	0	train
e2295 not r144 a21	1	train
e2295 r144 a21	0	train
e4343 r144 a537	1	train
e4343 not r144 a537	0	train
e4343 not r144 a536	1	train
e4343 r144 a536	0	train
e2143 r144 a70	1	train
e2143 not r144 a70	0	train
e2143 not r144 a71	1	train
e2143 r144 a71	0	train
e286 r144 a406	1	train
e286 not r144 a406	0	train
e286 not r144 a407	1	train
e286 r144 a407	0	train
e2547 r144 a916	1	train
e2547 not r144 a916	0	train
e2547 not r144 a917	1	train
e2547 r144 a917	0	train
e2300 not r144 a786	1	train
e2300 r144 a786	0	train
e2300 r144 a787	1	train
e2300 not r144 a787	0	train
e2460 r144 a849	1	train
e2460 not r144 a849	0	train
e2460 not r144 a848	1	train
e2460 r144 a848	0	train
e2056 not r144 a548	1	train
e2056 r144 a548	0	train
e2056 r144 a549	1	train
e2056 not r144 a549	0	train
e3177 r144 a592	1	train
e3177 not r144 a592	0	train
e3177 not r144 a593	1	train
e3177 r144 a593	0	train
e1963 not r144 a154	1	train
e1963 r144 a154	0	train
e1963 r144 a155	1	train
e1963 not r144 a155	0	train
e1223 r144 a2	1	train
e1223 not r144 a2	0	train
e1223 not r144 a3	1	train
e1223 r144 a3	0	train
e3349 not r144 a686	1	train
e3349 r144 a686	0	train
e3349 r144 a687	1	train
e3349 not r144 a687	0	train
e3553 r144 a191	1	train
e3553 not r144 a191	0	train
e3553 not r144 a190	1	train
e3553 r144 a190	0	train
e1216 r144 a934	1	train
e1216 not r144 a934	0	train
e1216 not r144 a935	1	train
e1216 r144 a935	0	train
e2342 not r144 a526	1	train
e2342 r144 a526	0	train
e2342 r144 a527	1	train
e2342 not r144 a527	0	train
e2304 r144 a424	1	train
e2304 not r144 a424	0	train
e2304 not r144 a425	1	train
e2304 r144 a425	0	train
e3830 r144 a293	1	train
e3830 not r144 a293	0	train
e3830 not r144 a292	1	train
e3830 r144 a292	0	train
e1463 r144 a263	1	train
e1463 not r144 a263	0	train
e1463 not r144 a262	1	train
e1463 r144 a262	0	train
e2735 r144 a185	1	train
e2735 not r144 a185	0	train
e2735 not r144 a184	1	train
e2735 r144 a184	0	train
e695 not r144 a61	1	train
e695 r144 a61	0	train
e695 r144 a60	1	train
e695 not r144 a60	0	train
e2554 not r144 a87	1	train
e2554 r144 a87	0	train
e2554 r144 a86	1	train
e2554 not r144 a86	0	train
e2255 r144 a390	1	train
e2255 not r144 a390	0	train
e2255 not r144 a391	1	train
e2255 r144 a391	0	train
e279 r144 a56	1	train
e279 not r144 a56	0	train
e279 not r144 a57	1	train
e279 r144 a57	0	train
e2114 not r144 a238	1	train
e2114 r144 a238	0	train
e2114 r144 a239	1	train
e2114 not r144 a239	0	train
e4484 not r144 a34	1	train
e4484 r144 a34	0	train
e4484 r144 a35	1	train
e4484 not r144 a35	0	train
e4298 not r144 a251	1	train
e4298 r144 a251	0	train
e4298 r144 a250	1	train
e4298 not r144 a250	0	train
e3507 not r144 a102	1	train
e3507 r144 a102	0	train
e3507 r144 a103	1	train
e3507 not r144 a103	0	train
e3090 not r144 a644	1	train
e3090 r144 a644	0	train
e3090 r144 a645	1	train
e3090 not r144 a645	0	train
e169 not r144 a974	1	train
e169 r144 a974	0	train
e169 r144 a975	1	train
e169 not r144 a975	0	train
e3971 not r144 a325	1	train
e3971 r144 a325	0	train
e3971 r144 a324	1	train
e3971 not r144 a324	0	train
e498 r144 a410	1	train
e498 not r144 a410	0	train
e498 not r144 a411	1	train
e498 r144 a411	0	train
e1673 r144 a893	1	train
e1673 not r144 a893	0	train
e1673 not r144 a892	1	train
e1673 r144 a892	0	train
e1214 r144 a126	1	train
e1214 not r144 a126	0	train
e1214 not r144 a127	1	train
e1214 r144 a127	0	train
e534 not r144 a81	1	train
e534 r144 a81	0	train
e534 r144 a80	1	train
e534 not r144 a80	0	train
e2100 r144 a395	1	train
e2100 not r144 a395	0	train
e2100 not r144 a394	1	train
e2100 r144 a394	0	train
e3603 r144 a709	1	train
e3603 not r144 a709	0	train
e3603 not r144 a708	1	train
e3603 r144 a708	0	train
e685 r144 a929	1	train
e685 not r144 a929	0	train
e685 not r144 a928	1	train
e685 r144 a928	0	train
e2430 r144 a16	1	train
e2430 not r144 a16	0	train
e2430 not r144 a17	1	train
e2430 r144 a17	0	train
e4050 r144 a429	1	train
e4050 not r144 a429	0	train
e4050 not r144 a428	1	train
e4050 r144 a428	0	train
e4036 r144 a984	1	train
e4036 not r144 a984	0	train
e4036 not r144 a985	1	train
e4036 r144 a985	0	train
e49 not r144 a915	1	train
e49 r144 a915	0	train
e49 r144 a914	1	train
e49 not r144 a914	0	train
e425 r144 a916	1	train
e425 not r144 a916	0	train
e425 not r144 a917	1	train
e425 r144 a917	0	train
e2217 r144 a665	1	train
e2217 not r144 a665	0	train
e2217 not r144 a664	1	train
e2217 r144 a664	0	train
e4119 r144 a668	1	train
e4119 not r144 a668	0	train
e4119 not r144 a669	1	train
e4119 r144 a669	0	train
e3195 r144 a908	1	train
e3195 not r144 a908	0	train
e3195 not r144 a909	1	train
e3195 r144 a909	0	train
e555 r144 a999	1	train
e555 not r144 a999	0	train
e555 not r144 a998	1	train
e555 r144 a998	0	train
e802 not r144 a488	1	train
e802 r144 a488	0	train
e802 r144 a489	1	train
e802 not r144 a489	0	train
e1963 r144 a729	1	train
e1963 not r144 a729	0	train
e1963 not r144 a728	1	train
e1963 r144 a728	0	train
e2659 r144 a33	1	train
e2659 not r144 a33	0	train
e2659 not r144 a32	1	train
e2659 r144 a32	0	train
e1553 r144 a720	1	train
e1553 not r144 a720	0	train
e1553 not r144 a721	1	train
e1553 r144 a721	0	train
e3364 not r144 a338	1	train
e3364 r144 a338	0	train
e3364 r144 a339	1	train
e3364 not r144 a339	0	train
e808 not r144 a183	1	train
e808 r144 a183	0	train
e808 r144 a182	1	train
e808 not r144 a182	0	train
e1467 r144 a990	1	train
e1467 not r144 a990	0	train
e1467 not r144 a991	1	train
e1467 r144 a991	0	train
e2109 not r144 a926	1	train
e2109 r144 a926	0	train
e2109 r144 a927	1	train
e2109 not r144 a927	0	train
e2567 r144 a182	1	train
e2567 not r144 a182	0	train
e2567 not r144 a183	1	train
e2567 r144 a183	0	train
e1075 not r144 a841	1	train
e1075 r144 a841	0	train
e1075 r144 a840	1	train
e1075 not r144 a840	0	train
e1452 r144 a949	1	train
e1452 not r144 a949	0	train
e1452 not r144 a948	1	train
e1452 r144 a948	0	train
e4007 r144 a258	1	train
e4007 not r144 a258	0	train
e4007 not r144 a259	1	train
e4007 r144 a259	0	train
e619 r144 a635	1	train
e619 not r144 a635	0	train
e619 not r144 a634	1	train
e619 r144 a634	0	train
e2623 r144 a433	1	train
e2623 not r144 a433	0	train
e2623 not r144 a432	1	train
e2623 r144 a432	0	train
e1606 not r144 a206	1	train
e1606 r144 a206	0	train
e1606 r144 a207	1	train
e1606 not r144 a207	0	train
e1240 r144 a126	1	train
e1240 not r144 a126	0	train
e1240 not r144 a127	1	train
e1240 r144 a127	0	train
e4395 r144 a839	1	train
e4395 not r144 a839	0	train
e4395 not r144 a838	1	train
e4395 r144 a838	0	train
e3319 not r144 a437	1	train
e3319 r144 a437	0	train
e3319 r144 a436	1	train
e3319 not r144 a436	0	train
e2764 not r144 a897	1	train
e2764 r144 a897	0	train
e2764 r144 a896	1	train
e2764 not r144 a896	0	train
e1696 not r144 a501	1	train
e1696 r144 a501	0	train
e1696 r144 a500	1	train
e1696 not r144 a500	0	train
e4793 not r144 a799	1	train
e4793 r144 a799	0	train
e4793 r144 a798	1	train
e4793 not r144 a798	0	train
e2552 r144 a99	1	train
e2552 not r144 a99	0	train
e2552 not r144 a98	1	train
e2552 r144 a98	0	train
e4454 r144 a215	1	train
e4454 not r144 a215	0	train
e4454 not r144 a214	1	train
e4454 r144 a214	0	train
e4094 r144 a986	1	train
e4094 not r144 a986	0	train
e4094 not r144 a987	1	train
e4094 r144 a987	0	train
e3536 r144 a974	1	train
e3536 not r144 a974	0	train
e3536 not r144 a975	1	train
e3536 r144 a975	0	train
e3411 not r144 a68	1	train
e3411 r144 a68	0	train
e3411 r144 a69	1	train
e3411 not r144 a69	0	train
e72 r144 a585	1	train
e72 not r144 a585	0	train
e72 not r144 a584	1	train
e72 r144 a584	0	train
e2872 not r144 a552	1	train
e2872 r144 a552	0	train
e2872 r144 a553	1	train
e2872 not r144 a553	0	train
e3335 not r144 a7	1	train
e3335 r144 a7	0	train
e3335 r144 a6	1	train
e3335 not r144 a6	0	train
e4719 not r144 a532	1	train
e4719 r144 a532	0	train
e4719 r144 a533	1	train
e4719 not r144 a533	0	train
e1987 r144 a287	1	train
e1987 not r144 a287	0	train
e1987 not r144 a286	1	train
e1987 r144 a286	0	train
e3839 not r144 a42	1	train
e3839 r144 a42	0	train
e3839 r144 a43	1	train
e3839 not r144 a43	0	train
e2686 r144 a174	1	train
e2686 not r144 a174	0	train
e2686 not r144 a175	1	train
e2686 r144 a175	0	train
e3551 r144 a675	1	train
e3551 not r144 a675	0	train
e3551 not r144 a674	1	train
e3551 r144 a674	0	train
e718 r144 a242	1	train
e718 not r144 a242	0	train
e718 not r144 a243	1	train
e718 r144 a243	0	train
e4710 not r144 a277	1	train
e4710 r144 a277	0	train
e4710 r144 a276	1	train
e4710 not r144 a276	0	train
e2449 r144 a633	1	train
e2449 not r144 a633	0	train
e2449 not r144 a632	1	train
e2449 r144 a632	0	train
e2309 not r144 a882	1	train
e2309 r144 a882	0	train
e2309 r144 a883	1	train
e2309 not r144 a883	0	train
e1156 not r144 a429	1	train
e1156 r144 a429	0	train
e1156 r144 a428	1	train
e1156 not r144 a428	0	train
e4865 not r144 a123	1	train
e4865 r144 a123	0	train
e4865 r144 a122	1	train
e4865 not r144 a122	0	train
e4088 not r144 a831	1	train
e4088 r144 a831	0	train
e4088 r144 a830	1	train
e4088 not r144 a830	0	train
e965 not r144 a871	1	train
e965 r144 a871	0	train
e965 r144 a870	1	train
e965 not r144 a870	0	train
e634 r144 a437	1	train
e634 not r144 a437	0	train
e634 not r144 a436	1	train
e634 r144 a436	0	train
e3061 not r144 a775	1	train
e3061 r144 a775	0	train
e3061 r144 a774	1	train
e3061 not r144 a774	0	train
e2182 r144 a563	1	train
e2182 not r144 a563	0	train
e2182 not r144 a562	1	train
e2182 r144 a562	0	train
e1502 r144 a690	1	train
e1502 not r144 a690	0	train
e1502 not r144 a691	1	train
e1502 r144 a691	0	train
e968 not r144 a525	1	train
e968 r144 a525	0	train
e968 r144 a524	1	train
e968 not r144 a524	0	train
e2587 r144 a798	1	train
e2587 not r144 a798	0	train
e2587 not r144 a799	1	train
e2587 r144 a799	0	train
e4642 r144 a865	1	train
e4642 not r144 a865	0	train
e4642 not r144 a864	1	train
e4642 r144 a864	0	train
e2138 r144 a135	1	train
e2138 not r144 a135	0	train
e2138 not r144 a134	1	train
e2138 r144 a134	0	train
e2388 not r144 a173	1	train
e2388 r144 a173	0	train
e2388 r144 a172	1	train
e2388 not r144 a172	0	train
e2118 not r144 a205	1	train
e2118 r144 a205	0	train
e2118 r144 a204	1	train
e2118 not r144 a204	0	train
e595 r144 a20	1	train
e595 not r144 a20	0	train
e595 not r144 a21	1	train
e595 r144 a21	0	train
e3260 not r144 a386	1	train
e3260 r144 a386	0	train
e3260 r144 a387	1	train
e3260 not r144 a387	0	train
e1840 not r144 a243	1	train
e1840 r144 a243	0	train
e1840 r144 a242	1	train
e1840 not r144 a242	0	train
e3565 r144 a116	1	train
e3565 not r144 a116	0	train
e3565 not r144 a117	1	train
e3565 r144 a117	0	train
e2266 r144 a984	1	train
e2266 not r144 a984	0	train
e2266 not r144 a985	1	train
e2266 r144 a985	0	train
e4255 r144 a197	1	train
e4255 not r144 a197	0	train
e4255 not r144 a196	1	train
e4255 r144 a196	0	train
e4391 r144 a508	1	train
e4391 not r144 a508	0	train
e4391 not r144 a509	1	train
e4391 r144 a509	0	train
e3742 not r144 a591	1	train
e3742 r144 a591	0	train
e3742 r144 a590	1	train
e3742 not r144 a590	0	train
e3480 not r144 a877	1	train
e3480 r144 a877	0	train
e3480 r144 a876	1	train
e3480 not r144 a876	0	train
e3394 not r144 a915	1	train
e3394 r144 a915	0	train
e3394 r144 a914	1	train
e3394 not r144 a914	0	train
e4933 not r144 a868	1	train
e4933 r144 a868	0	train
e4933 r144 a869	1	train
e4933 not r144 a869	0	train
e1718 r144 a2	1	train
e1718 not r144 a2	0	train
e1718 not r144 a3	1	train
e1718 r144 a3	0	train
e3611 not r144 a569	1	train
e3611 r144 a569	0	train
e3611 r144 a568	1	train
e3611 not r144 a568	0	train
e1427 not r144 a810	1	train
e1427 r144 a810	0	train
e1427 r144 a811	1	train
e1427 not r144 a811	0	train
e2600 r144 a162	1	train
e2600 not r144 a162	0	train
e2600 not r144 a163	1	train
e2600 r144 a163	0	train
e390 r144 a63	1	train
e390 not r144 a63	0	train
e390 not r144 a62	1	train
e390 r144 a62	0	train
e149 not r144 a843	1	train
e149 r144 a843	0	train
e149 r144 a842	1	train
e149 not r144 a842	0	train
e1560 not r144 a156	1	train
e1560 r144 a156	0	train
e1560 r144 a157	1	train
e1560 not r144 a157	0	train
e2015 r144 a339	1	train
e2015 not r144 a339	0	train
e2015 not r144 a338	1	train
e2015 r144 a338	0	train
e3671 r144 a835	1	train
e3671 not r144 a835	0	train
e3671 not r144 a834	1	train
e3671 r144 a834	0	train
e2360 r144 a113	1	train
e2360 not r144 a113	0	train
e2360 not r144 a112	1	train
e2360 r144 a112	0	train
e234 r144 a880	1	train
e234 not r144 a880	0	train
e234 not r144 a881	1	train
e234 r144 a881	0	train
e807 not r144 a369	1	train
e807 r144 a369	0	train
e807 r144 a368	1	train
e807 not r144 a368	0	train
e3185 not r144 a285	1	train
e3185 r144 a285	0	train
e3185 r144 a284	1	train
e3185 not r144 a284	0	train
e3709 not r144 a462	1	train
e3709 r144 a462	0	train
e3709 r144 a463	1	train
e3709 not r144 a463	0	train
e2696 not r144 a453	1	train
e2696 r144 a453	0	train
e2696 r144 a452	1	train
e2696 not r144 a452	0	train
e1584 not r144 a785	1	train
e1584 r144 a785	0	train
e1584 r144 a784	1	train
e1584 not r144 a784	0	train
e4699 not r144 a987	1	train
e4699 r144 a987	0	train
e4699 r144 a986	1	train
e4699 not r144 a986	0	train
e2765 not r144 a310	1	train
e2765 r144 a310	0	train
e2765 r144 a311	1	train
e2765 not r144 a311	0	train
e3693 r144 a530	1	train
e3693 not r144 a530	0	train
e3693 not r144 a531	1	train
e3693 r144 a531	0	train
e3033 r144 a330	1	train
e3033 not r144 a330	0	train
e3033 not r144 a331	1	train
e3033 r144 a331	0	train
e3699 r144 a719	1	train
e3699 not r144 a719	0	train
e3699 not r144 a718	1	train
e3699 r144 a718	0	train
e1923 r144 a664	1	train
e1923 not r144 a664	0	train
e1923 not r144 a665	1	train
e1923 r144 a665	0	train
e1668 r144 a648	1	train
e1668 not r144 a648	0	train
e1668 not r144 a649	1	train
e1668 r144 a649	0	train
e1938 r144 a264	1	train
e1938 not r144 a264	0	train
e1938 not r144 a265	1	train
e1938 r144 a265	0	train
e709 r144 a63	1	train
e709 not r144 a63	0	train
e709 not r144 a62	1	train
e709 r144 a62	0	train
e3754 not r144 a224	1	train
e3754 r144 a224	0	train
e3754 r144 a225	1	train
e3754 not r144 a225	0	train
e3231 not r144 a505	1	train
e3231 r144 a505	0	train
e3231 r144 a504	1	train
e3231 not r144 a504	0	train
e3298 not r144 a146	1	train
e3298 r144 a146	0	train
e3298 r144 a147	1	train
e3298 not r144 a147	0	train
e4037 r144 a780	1	train
e4037 not r144 a780	0	train
e4037 not r144 a781	1	train
e4037 r144 a781	0	train
e4306 r144 a341	1	train
e4306 not r144 a341	0	train
e4306 not r144 a340	1	train
e4306 r144 a340	0	train
e4635 not r144 a361	1	train
e4635 r144 a361	0	train
e4635 r144 a360	1	train
e4635 not r144 a360	0	train
e4633 not r144 a561	1	train
e4633 r144 a561	0	train
e4633 r144 a560	1	train
e4633 not r144 a560	0	train
e724 r144 a238	1	train
e724 not r144 a238	0	train
e724 not r144 a239	1	train
e724 r144 a239	0	train
e1567 r144 a816	1	train
e1567 not r144 a816	0	train
e1567 not r144 a817	1	train
e1567 r144 a817	0	train
e2408 not r144 a220	1	train
e2408 r144 a220	0	train
e2408 r144 a221	1	train
e2408 not r144 a221	0	train
e4963 r144 a744	1	train
e4963 not r144 a744	0	train
e4963 not r144 a745	1	train
e4963 r144 a745	0	train
e4260 r144 a766	1	train
e4260 not r144 a766	0	train
e4260 not r144 a767	1	train
e4260 r144 a767	0	train
e986 r144 a858	1	train
e986 not r144 a858	0	train
e986 not r144 a859	1	train
e986 r144 a859	0	train
e2337 not r144 a388	1	train
e2337 r144 a388	0	train
e2337 r144 a389	1	train
e2337 not r144 a389	0	train
e4453 not r144 a318	1	train
e4453 r144 a318	0	train
e4453 r144 a319	1	train
e4453 not r144 a319	0	train
e2861 r144 a654	1	train
e2861 not r144 a654	0	train
e2861 not r144 a655	1	train
e2861 r144 a655	0	train
e2473 not r144 a25	1	train
e2473 r144 a25	0	train
e2473 r144 a24	1	train
e2473 not r144 a24	0	train
e4908 not r144 a699	1	train
e4908 r144 a699	0	train
e4908 r144 a698	1	train
e4908 not r144 a698	0	train
e803 r144 a850	1	train
e803 not r144 a850	0	train
e803 not r144 a851	1	train
e803 r144 a851	0	train
e4971 r144 a34	1	train
e4971 not r144 a34	0	train
e4971 not r144 a35	1	train
e4971 r144 a35	0	train
e2499 not r144 a777	1	train
e2499 r144 a777	0	train
e2499 r144 a776	1	train
e2499 not r144 a776	0	train
e4912 not r144 a953	1	train
e4912 r144 a953	0	train
e4912 r144 a952	1	train
e4912 not r144 a952	0	train
e4126 not r144 a276	1	train
e4126 r144 a276	0	train
e4126 r144 a277	1	train
e4126 not r144 a277	0	train
e953 r144 a863	1	train
e953 not r144 a863	0	train
e953 not r144 a862	1	train
e953 r144 a862	0	train
e4249 r144 a41	1	train
e4249 not r144 a41	0	train
e4249 not r144 a40	1	train
e4249 r144 a40	0	train
e3676 r144 a411	1	train
e3676 not r144 a411	0	train
e3676 not r144 a410	1	train
e3676 r144 a410	0	train
e1671 not r144 a849	1	train
e1671 r144 a849	0	train
e1671 r144 a848	1	train
e1671 not r144 a848	0	train
e1163 not r144 a989	1	train
e1163 r144 a989	0	train
e1163 r144 a988	1	train
e1163 not r144 a988	0	train
e2990 r144 a856	1	train
e2990 not r144 a856	0	train
e2990 not r144 a857	1	train
e2990 r144 a857	0	train
e2187 not r144 a734	1	train
e2187 r144 a734	0	train
e2187 r144 a735	1	train
e2187 not r144 a735	0	train
e2357 r144 a2	1	train
e2357 not r144 a2	0	train
e2357 not r144 a3	1	train
e2357 r144 a3	0	train
e996 not r144 a930	1	train
e996 r144 a930	0	train
e996 r144 a931	1	train
e996 not r144 a931	0	train
e4131 r144 a818	1	train
e4131 not r144 a818	0	train
e4131 not r144 a819	1	train
e4131 r144 a819	0	train
e37 not r144 a910	1	train
e37 r144 a910	0	train
e37 r144 a911	1	train
e37 not r144 a911	0	train
e2821 r144 a245	1	train
e2821 not r144 a245	0	train
e2821 not r144 a244	1	train
e2821 r144 a244	0	train
e3053 r144 a797	1	train
e3053 not r144 a797	0	train
e3053 not r144 a796	1	train
e3053 r144 a796	0	train
e4717 not r144 a457	1	train
e4717 r144 a457	0	train
e4717 r144 a456	1	train
e4717 not r144 a456	0	train
e1462 not r144 a767	1	train
e1462 r144 a767	0	train
e1462 r144 a766	1	train
e1462 not r144 a766	0	train
e4605 r144 a294	1	train
e4605 not r144 a294	0	train
e4605 not r144 a295	1	train
e4605 r144 a295	0	train
e1445 not r144 a788	1	train
e1445 r144 a788	0	train
e1445 r144 a789	1	train
e1445 not r144 a789	0	train
e4406 not r144 a326	1	train
e4406 r144 a326	0	train
e4406 r144 a327	1	train
e4406 not r144 a327	0	train
e194 not r144 a853	1	train
e194 r144 a853	0	train
e194 r144 a852	1	train
e194 not r144 a852	0	train
e3009 r144 a911	1	train
e3009 not r144 a911	0	train
e3009 not r144 a910	1	train
e3009 r144 a910	0	train
e472 not r144 a772	1	train
e472 r144 a772	0	train
e472 r144 a773	1	train
e472 not r144 a773	0	train
e700 r144 a810	1	train
e700 not r144 a810	0	train
e700 not r144 a811	1	train
e700 r144 a811	0	train
e77 not r144 a410	1	train
e77 r144 a410	0	train
e77 r144 a411	1	train
e77 not r144 a411	0	train
e678 not r144 a962	1	train
e678 r144 a962	0	train
e678 r144 a963	1	train
e678 not r144 a963	0	train
e1063 r144 a750	1	train
e1063 not r144 a750	0	train
e1063 not r144 a751	1	train
e1063 r144 a751	0	train
e1875 r144 a498	1	train
e1875 not r144 a498	0	train
e1875 not r144 a499	1	train
e1875 r144 a499	0	train
e3308 r144 a413	1	train
e3308 not r144 a413	0	train
e3308 not r144 a412	1	train
e3308 r144 a412	0	train
e549 r144 a775	1	train
e549 not r144 a775	0	train
e549 not r144 a774	1	train
e549 r144 a774	0	train
e4617 r144 a519	1	train
e4617 not r144 a519	0	train
e4617 not r144 a518	1	train
e4617 r144 a518	0	train
e360 not r144 a987	1	train
e360 r144 a987	0	train
e360 r144 a986	1	train
e360 not r144 a986	0	train
e3373 r144 a5	1	train
e3373 not r144 a5	0	train
e3373 not r144 a4	1	train
e3373 r144 a4	0	train
e3586 not r144 a565	1	train
e3586 r144 a565	0	train
e3586 r144 a564	1	train
e3586 not r144 a564	0	train
e305 r144 a475	1	train
e305 not r144 a475	0	train
e305 not r144 a474	1	train
e305 r144 a474	0	train
e3612 not r144 a324	1	train
e3612 r144 a324	0	train
e3612 r144 a325	1	train
e3612 not r144 a325	0	train
e4455 r144 a833	1	train
e4455 not r144 a833	0	train
e4455 not r144 a832	1	train
e4455 r144 a832	0	train
e1400 not r144 a306	1	train
e1400 r144 a306	0	train
e1400 r144 a307	1	train
e1400 not r144 a307	0	train
e4362 not r144 a846	1	train
e4362 r144 a846	0	train
e4362 r144 a847	1	train
e4362 not r144 a847	0	train
e4135 not r144 a792	1	train
e4135 r144 a792	0	train
e4135 r144 a793	1	train
e4135 not r144 a793	0	train
e3291 r144 a430	1	train
