fact	label	source
e1574 r126 a374	1	train
e1574 not r126 a374	0	train
e1574 not r126 a375	1	train
e1574 r126 a375	0	train
e3233 r126 a171	1	train
e3233 not r126 a171	0	train
e3233 not r126 a170	1	train
e3233 r126 a170	0	train
e349 not r126 a409	1	train
e349 r126 a409	0	train
e349 r126 a408	1	train
e349 not r126 a408	0	train
e4588 not r126 a195	1	train
e4588 r126 a195	0	train
e4588 r126 a194	1	train
e4588 not r126 a194	0	train
e1417 r126 a220	1	train
e1417 not r126 a220	0	train
e1417 not r126 a221	1	train
e1417 r126 a221	0	train
e4615 not r126 a229	1	train
e4615 r126 a229	0	train
e4615 r126 a228	1	train
e4615 not r126 a228	0	train
e853 r126 a36	1	train
e853 not r126 a36	0	train
e853 not r126 a37	1	train
e853 r126 a37	0	train
e4240 not r126 a3	1	train
e4240 r126 a3	0	train
e4240 r126 a2	1	train
e4240 not r126 a2	0	train
e1065 r126 a429	1	train
e1065 not r126 a429	0	train
e1065 not r126 a428	1	train
e1065 r126 a428	0	train
e857 not r126 a49	1	train
e857 r126 a49	0	train
e857 r126 a48	1	train
e857 not r126 a48	0	train
e2124 r126 a300	1	train
e2124 not r126 a300	0	train
e2124 not r126 a301	1	train
e2124 r126 a301	0	train
e598 not r126 a375	1	train
e598 r126 a375	0	train
e598 r126 a374	1	train
e598 not r126 a374	0	train
e2950 r126 a259	1	train
e2950 not r126 a259	0	train
e2950 not r126 a258	1	train
e2950 r126 a258	0	train
e1203 not r126 a148	1	train
e1203 r126 a148	0	train
e1203 r126 a149	1	train
e1203 not r126 a149	0	train
e3904 r126 a41	1	train
e3904 not r126 a41	0	train
e3904 not r126 a40	1	train
e3904 r126 a40	0	train
e1734 not r126 a186	1	train
e1734 r126 a186	0	train
e1734 r126 a187	1	train
e1734 not r126 a187	0	train
e1718 r126 a188	1	train
e1718 not r126 a188	0	train
e1718 not r126 a189	1	train
e1718 r126 a189	0	train
e304 not r126 a481	1	train
e304 r126 a481	0	train
e304 r126 a480	1	train
e304 not r126 a480	0	train
e740 r126 a455	1	train
e740 not r126 a455	0	train
e740 not r126 a454	1	train
e740 r126 a454	0	train
e1850 r126 a243	1	train
e1850 not r126 a243	0	train
e1850 not r126 a242	1	train
e1850 r126 a242	0	train
e985 not r126 a389	1	train
e985 r126 a389	0	train
e985 r126 a388	1	train
e985 not r126 a388	0	train
e2800 r126 a355	1	train
e2800 not r126 a355	0	train
e2800 not r126 a354	1	train
e2800 r126 a354	0	train
e4011 not r126 a366	1	train
e4011 r126 a366	0	train
e4011 r126 a367	1	train
e4011 not r126 a367	0	train
e3018 not r126 a333	1	train
e3018 r126 a333	0	train
e3018 r126 a332	1	train
e3018 not r126 a332	0	train
e1905 not r126 a370	1	train
e1905 r126 a370	0	train
e1905 r126 a371	1	train
e1905 not r126 a371	0	train
e3427 r126 a287	1	train
e3427 not r126 a287	0	train
e3427 not r126 a286	1	train
e3427 r126 a286	0	train
e3840 r126 a169	1	train
e3840 not r126 a169	0	train
e3840 not r126 a168	1	train
e3840 r126 a168	0	train
e2795 r126 a333	1	train
e2795 not r126 a333	0	train
e2795 not r126 a332	1	train
e2795 r126 a332	0	train
e1921 not r126 a159	1	train
e1921 r126 a159	0	train
e1921 r126 a158	1	train
e1921 not r126 a158	0	train
e4456 r126 a243	1	train
e4456 not r126 a243	0	train
e4456 not r126 a242	1	train
e4456 r126 a242	0	train
e2284 r126 a235	1	train
e2284 not r126 a235	0	train
e2284 not r126 a234	1	train
e2284 r126 a234	0	train
e666 not r126 a82	1	train
e666 r126 a82	0	train
e666 r126 a83	1	train
e666 not r126 a83	0	train
e4411 r126 a309	1	train
e4411 not r126 a309	0	train
e4411 not r126 a308	1	train
e4411 r126 a308	0	train
e1019 r126 a410	1	train
e1019 not r126 a410	0	train
e1019 not r126 a411	1	train
e1019 r126 a411	0	train
e4666 r126 a149	1	train
e4666 not r126 a149	0	train
e4666 not r126 a148	1	train
e4666 r126 a148	0	train
e4392 not r126 a256	1	train
e4392 r126 a256	0	train
e4392 r126 a257	1	train
e4392 not r126 a257	0	train
e4527 r126 a312	1	train
e4527 not r126 a312	0	train
e4527 not r126 a313	1	train
e4527 r126 a313	0	train
e4877 r126 a348	1	train
e4877 not r126 a348	0	train
e4877 not r126 a349	1	train
e4877 r126 a349	0	train
e4319 not r126 a156	1	train
e4319 r126 a156	0	train
e4319 r126 a157	1	train
e4319 not r126 a157	0	train
e555 not r126 a378	1	train
e555 r126 a378	0	train
e555 r126 a379	1	train
e555 not r126 a379	0	train
e2432 not r126 a112	1	train
e2432 r126 a112	0	train
e2432 r126 a113	1	train
e2432 not r126 a113	0	train
e4566 r126 a152	1	train
e4566 not r126 a152	0	train
e4566 not r126 a153	1	train
e4566 r126 a153	0	train
e4326 not r126 a114	1	train
e4326 r126 a114	0	train
e4326 r126 a115	1	train
e4326 not r126 a115	0	train
e4372 r126 a208	1	train
e4372 not r126 a208	0	train
e4372 not r126 a209	1	train
e4372 r126 a209	0	train
e4084 r126 a174	1	train
e4084 not r126 a174	0	train
e4084 not r126 a175	1	train
e4084 r126 a175	0	train
e3720 not r126 a312	1	train
e3720 r126 a312	0	train
e3720 r126 a313	1	train
e3720 not r126 a313	0	train
e2211 r126 a160	1	train
e2211 not r126 a160	0	train
e2211 not r126 a161	1	train
e2211 r126 a161	0	train
e3485 r126 a38	1	train
e3485 not r126 a38	0	train
e3485 not r126 a39	1	train
e3485 r126 a39	0	train
e2728 not r126 a265	1	train
e2728 r126 a265	0	train
e2728 r126 a264	1	train
e2728 not r126 a264	0	train
e153 r126 a19	1	train
e153 not r126 a19	0	train
e153 not r126 a18	1	train
e153 r126 a18	0	train
e4369 r126 a112	1	train
e4369 not r126 a112	0	train
e4369 not r126 a113	1	train
e4369 r126 a113	0	train
e4804 r126 a36	1	train
e4804 not r126 a36	0	train
e4804 not r126 a37	1	train
e4804 r126 a37	0	train
e1662 not r126 a51	1	train
e1662 r126 a51	0	train
e1662 r126 a50	1	train
e1662 not r126 a50	0	train
e4360 not r126 a417	1	train
e4360 r126 a417	0	train
e4360 r126 a416	1	train
e4360 not r126 a416	0	train
e1424 not r126 a113	1	train
e1424 r126 a113	0	train
e1424 r126 a112	1	train
e1424 not r126 a112	0	train
e4377 r126 a76	1	train
e4377 not r126 a76	0	train
e4377 not r126 a77	1	train
e4377 r126 a77	0	train
e2789 r126 a149	1	train
e2789 not r126 a149	0	train
e2789 not r126 a148	1	train
e2789 r126 a148	0	train
e4181 not r126 a242	1	train
e4181 r126 a242	0	train
e4181 r126 a243	1	train
e4181 not r126 a243	0	train
e1646 r126 a442	1	train
e1646 not r126 a442	0	train
e1646 not r126 a443	1	train
e1646 r126 a443	0	train
e1995 not r126 a8	1	train
e1995 r126 a8	0	train
e1995 r126 a9	1	train
e1995 not r126 a9	0	train
e2181 not r126 a186	1	train
e2181 r126 a186	0	train
e2181 r126 a187	1	train
e2181 not r126 a187	0	train
e401 not r126 a228	1	train
e401 r126 a228	0	train
e401 r126 a229	1	train
e401 not r126 a229	0	train
e4914 r126 a450	1	train
e4914 not r126 a450	0	train
e4914 not r126 a451	1	train
e4914 r126 a451	0	train
e2025 r126 a476	1	train
e2025 not r126 a476	0	train
e2025 not r126 a477	1	train
e2025 r126 a477	0	train
e1700 r126 a472	1	train
e1700 not r126 a472	0	train
e1700 not r126 a473	1	train
e1700 r126 a473	0	train
e1990 r126 a43	1	train
e1990 not r126 a43	0	train
e1990 not r126 a42	1	train
e1990 r126 a42	0	train
e2933 r126 a291	1	train
e2933 not r126 a291	0	train
e2933 not r126 a290	1	train
e2933 r126 a290	0	train
e822 r126 a274	1	train
e822 not r126 a274	0	train
e822 not r126 a275	1	train
e822 r126 a275	0	train
e918 r126 a195	1	train
e918 not r126 a195	0	train
e918 not r126 a194	1	train
e918 r126 a194	0	train
e376 r126 a43	1	train
e376 not r126 a43	0	train
e376 not r126 a42	1	train
e376 r126 a42	0	train
e4323 not r126 a478	1	train
e4323 r126 a478	0	train
e4323 r126 a479	1	train
e4323 not r126 a479	0	train
e4372 not r126 a326	1	train
e4372 r126 a326	0	train
e4372 r126 a327	1	train
e4372 not r126 a327	0	train
e2443 r126 a315	1	train
e2443 not r126 a315	0	train
e2443 not r126 a314	1	train
e2443 r126 a314	0	train
e360 r126 a347	1	train
e360 not r126 a347	0	train
e360 not r126 a346	1	train
e360 r126 a346	0	train
e2550 not r126 a51	1	train
e2550 r126 a51	0	train
e2550 r126 a50	1	train
e2550 not r126 a50	0	train
e151 not r126 a261	1	train
e151 r126 a261	0	train
e151 r126 a260	1	train
e151 not r126 a260	0	train
e2607 r126 a281	1	train
e2607 not r126 a281	0	train
e2607 not r126 a280	1	train
e2607 r126 a280	0	train
e3201 not r126 a450	1	train
e3201 r126 a450	0	train
e3201 r126 a451	1	train
e3201 not r126 a451	0	train
e251 not r126 a195	1	train
e251 r126 a195	0	train
e251 r126 a194	1	train
e251 not r126 a194	0	train
e2088 r126 a7	1	train
e2088 not r126 a7	0	train
e2088 not r126 a6	1	train
e2088 r126 a6	0	train
e1153 not r126 a208	1	train
e1153 r126 a208	0	train
e1153 r126 a209	1	train
e1153 not r126 a209	0	train
e619 r126 a409	1	train
e619 not r126 a409	0	train
e619 not r126 a408	1	train
e619 r126 a408	0	train
e88 r126 a421	1	train
e88 not r126 a421	0	train
e88 not r126 a420	1	train
e88 r126 a420	0	train
e4417 not r126 a106	1	train
e4417 r126 a106	0	train
e4417 r126 a107	1	train
e4417 not r126 a107	0	train
e803 r126 a309	1	train
e803 not r126 a309	0	train
e803 not r126 a308	1	train
e803 r126 a308	0	train
e2 r126 a201	1	train
e2 not r126 a201	0	train
e2 not r126 a200	1	train
e2 r126 a200	0	train
e3436 not r126 a437	1	train
e3436 r126 a437	0	train
e3436 r126 a436	1	train
e3436 not r126 a436	0	train
e4359 r126 a439	1	train
e4359 not r126 a439	0	train
e4359 not r126 a438	1	train
e4359 r126 a438	0	train
e3824 not r126 a108	1	train
e3824 r126 a108	0	train
e3824 r126 a109	1	train
e3824 not r126 a109	0	train
e1622 not r126 a173	1	train
e1622 r126 a173	0	train
e1622 r126 a172	1	train
e1622 not r126 a172	0	train
e3259 not r126 a363	1	train
e3259 r126 a363	0	train
e3259 r126 a362	1	train
e3259 not r126 a362	0	train
e3163 not r126 a185	1	train
e3163 r126 a185	0	train
e3163 r126 a184	1	train
e3163 not r126 a184	0	train
e3480 not r126 a187	1	train
e3480 r126 a187	0	train
e3480 r126 a186	1	train
e3480 not r126 a186	0	train
e2263 not r126 a195	1	train
e2263 r126 a195	0	train
e2263 r126 a194	1	train
e2263 not r126 a194	0	train
e2582 r126 a20	1	train
e2582 not r126 a20	0	train
e2582 not r126 a21	1	train
e2582 r126 a21	0	train
e2590 not r126 a258	1	train
e2590 r126 a258	0	train
e2590 r126 a259	1	train
e2590 not r126 a259	0	train
e4570 not r126 a94	1	train
e4570 r126 a94	0	train
e4570 r126 a95	1	train
e4570 not r126 a95	0	train
e529 r126 a210	1	train
e529 not r126 a210	0	train
e529 not r126 a211	1	train
e529 r126 a211	0	train
e1574 not r126 a118	1	train
e1574 r126 a118	0	train
e1574 r126 a119	1	train
e1574 not r126 a119	0	train
e157 not r126 a3	1	train
e157 r126 a3	0	train
e157 r126 a2	1	train
e157 not r126 a2	0	train
e107 not r126 a263	1	train
e107 r126 a263	0	train
e107 r126 a262	1	train
e107 not r126 a262	0	train
e1105 not r126 a217	1	train
e1105 r126 a217	0	train
e1105 r126 a216	1	train
e1105 not r126 a216	0	train
e2996 not r126 a330	1	train
e2996 r126 a330	0	train
e2996 r126 a331	1	train
e2996 not r126 a331	0	train
e3244 not r126 a193	1	train
e3244 r126 a193	0	train
e3244 r126 a192	1	train
e3244 not r126 a192	0	train
e4962 not r126 a280	1	train
e4962 r126 a280	0	train
e4962 r126 a281	1	train
e4962 not r126 a281	0	train
e4881 not r126 a242	1	train
e4881 r126 a242	0	train
e4881 r126 a243	1	train
e4881 not r126 a243	0	train
e1097 r126 a371	1	train
e1097 not r126 a371	0	train
e1097 not r126 a370	1	train
e1097 r126 a370	0	train
e4441 not r126 a61	1	train
e4441 r126 a61	0	train
e4441 r126 a60	1	train
e4441 not r126 a60	0	train
e728 not r126 a256	1	train
e728 r126 a256	0	train
e728 r126 a257	1	train
e728 not r126 a257	0	train
e2277 r126 a381	1	train
e2277 not r126 a381	0	train
e2277 not r126 a380	1	train
e2277 r126 a380	0	train
e3753 r126 a405	1	train
e3753 not r126 a405	0	train
e3753 not r126 a404	1	train
e3753 r126 a404	0	train
e3336 r126 a404	1	train
e3336 not r126 a404	0	train
e3336 not r126 a405	1	train
e3336 r126 a405	0	train
e2461 r126 a337	1	train
e2461 not r126 a337	0	train
e2461 not r126 a336	1	train
e2461 r126 a336	0	train
e300 r126 a484	1	train
e300 not r126 a484	0	train
e300 not r126 a485	1	train
e300 r126 a485	0	train
e3645 not r126 a316	1	train
e3645 r126 a316	0	train
e3645 r126 a317	1	train
e3645 not r126 a317	0	train
e1719 not r126 a377	1	train
e1719 r126 a377	0	train
e1719 r126 a376	1	train
e1719 not r126 a376	0	train
e3231 not r126 a316	1	train
e3231 r126 a316	0	train
e3231 r126 a317	1	train
e3231 not r126 a317	0	train
e2453 r126 a94	1	train
e2453 not r126 a94	0	train
e2453 not r126 a95	1	train
e2453 r126 a95	0	train
e4402 r126 a74	1	train
e4402 not r126 a74	0	train
e4402 not r126 a75	1	train
e4402 r126 a75	0	train
e2121 r126 a471	1	train
e2121 not r126 a471	0	train
e2121 not r126 a470	1	train
e2121 r126 a470	0	train
e3295 not r126 a168	1	train
e3295 r126 a168	0	train
e3295 r126 a169	1	train
e3295 not r126 a169	0	train
e519 r126 a359	1	train
e519 not r126 a359	0	train
e519 not r126 a358	1	train
e519 r126 a358	0	train
e127 r126 a387	1	train
e127 not r126 a387	0	train
e127 not r126 a386	1	train
e127 r126 a386	0	train
e2484 r126 a98	1	train
e2484 not r126 a98	0	train
e2484 not r126 a99	1	train
e2484 r126 a99	0	train
e1030 r126 a247	1	train
e1030 not r126 a247	0	train
e1030 not r126 a246	1	train
e1030 r126 a246	0	train
e651 not r126 a491	1	train
e651 r126 a491	0	train
e651 r126 a490	1	train
e651 not r126 a490	0	train
e4611 not r126 a185	1	train
e4611 r126 a185	0	train
e4611 r126 a184	1	train
e4611 not r126 a184	0	train
e1974 not r126 a320	1	train
e1974 r126 a320	0	train
e1974 r126 a321	1	train
e1974 not r126 a321	0	train
e3899 not r126 a88	1	train
e3899 r126 a88	0	train
e3899 r126 a89	1	train
e3899 not r126 a89	0	train
e3049 r126 a1	1	train
e3049 not r126 a1	0	train
e3049 not r126 a0	1	train
e3049 r126 a0	0	train
e3750 r126 a85	1	train
e3750 not r126 a85	0	train
e3750 not r126 a84	1	train
e3750 r126 a84	0	train
e2663 r126 a367	1	train
e2663 not r126 a367	0	train
e2663 not r126 a366	1	train
e2663 r126 a366	0	train
e1574 r126 a113	1	train
e1574 not r126 a113	0	train
e1574 not r126 a112	1	train
e1574 r126 a112	0	train
e3864 r126 a66	1	train
e3864 not r126 a66	0	train
e3864 not r126 a67	1	train
e3864 r126 a67	0	train
e4120 not r126 a93	1	train
e4120 r126 a93	0	train
e4120 r126 a92	1	train
e4120 not r126 a92	0	train
e4004 r126 a359	1	train
e4004 not r126 a359	0	train
e4004 not r126 a358	1	train
e4004 r126 a358	0	train
e2204 not r126 a15	1	train
e2204 r126 a15	0	train
e2204 r126 a14	1	train
e2204 not r126 a14	0	train
e4432 not r126 a432	1	train
e4432 r126 a432	0	train
e4432 r126 a433	1	train
e4432 not r126 a433	0	train
e3878 not r126 a19	1	train
e3878 r126 a19	0	train
e3878 r126 a18	1	train
e3878 not r126 a18	0	train
e2636 r126 a494	1	train
e2636 not r126 a494	0	train
e2636 not r126 a495	1	train
e2636 r126 a495	0	train
e2672 r126 a307	1	train
e2672 not r126 a307	0	train
e2672 not r126 a306	1	train
e2672 r126 a306	0	train
e2502 not r126 a481	1	train
e2502 r126 a481	0	train
e2502 r126 a480	1	train
e2502 not r126 a480	0	train
e4362 not r126 a464	1	train
e4362 r126 a464	0	train
e4362 r126 a465	1	train
e4362 not r126 a465	0	train
e3153 not r126 a249	1	train
e3153 r126 a249	0	train
e3153 r126 a248	1	train
e3153 not r126 a248	0	train
e1219 r126 a95	1	train
e1219 not r126 a95	0	train
e1219 not r126 a94	1	train
e1219 r126 a94	0	train
e4775 not r126 a207	1	train
e4775 r126 a207	0	train
e4775 r126 a206	1	train
e4775 not r126 a206	0	train
e4282 r126 a294	1	train
e4282 not r126 a294	0	train
e4282 not r126 a295	1	train
e4282 r126 a295	0	train
e2972 r126 a217	1	train
e2972 not r126 a217	0	train
e2972 not r126 a216	1	train
e2972 r126 a216	0	train
e2920 not r126 a370	1	train
e2920 r126 a370	0	train
e2920 r126 a371	1	train
e2920 not r126 a371	0	train
e4329 not r126 a28	1	train
e4329 r126 a28	0	train
e4329 r126 a29	1	train
e4329 not r126 a29	0	train
e911 r126 a14	1	train
e911 not r126 a14	0	train
e911 not r126 a15	1	train
e911 r126 a15	0	train
e3719 not r126 a76	1	train
e3719 r126 a76	0	train
e3719 r126 a77	1	train
e3719 not r126 a77	0	train
e2042 not r126 a398	1	train
e2042 r126 a398	0	train
e2042 r126 a399	1	train
e2042 not r126 a399	0	train
e2107 not r126 a426	1	train
e2107 r126 a426	0	train
e2107 r126 a427	1	train
e2107 not r126 a427	0	train
e4360 not r126 a312	1	train
e4360 r126 a312	0	train
e4360 r126 a313	1	train
e4360 not r126 a313	0	train
e2310 r126 a249	1	train
e2310 not r126 a249	0	train
e2310 not r126 a248	1	train
e2310 r126 a248	0	train
e1460 r126 a367	1	train
e1460 not r126 a367	0	train
e1460 not r126 a366	1	train
e1460 r126 a366	0	train
e198 r126 a433	1	train
e198 not r126 a433	0	train
e198 not r126 a432	1	train
e198 r126 a432	0	train
e3988 not r126 a424	1	train
e3988 r126 a424	0	train
e3988 r126 a425	1	train
e3988 not r126 a425	0	train
e845 not r126 a144	1	train
e845 r126 a144	0	train
e845 r126 a145	1	train
e845 not r126 a145	0	train
e2050 r126 a149	1	train
e2050 not r126 a149	0	train
e2050 not r126 a148	1	train
e2050 r126 a148	0	train
e4871 r126 a474	1	train
e4871 not r126 a474	0	train
e4871 not r126 a475	1	train
e4871 r126 a475	0	train
e3847 r126 a404	1	train
e3847 not r126 a404	0	train
e3847 not r126 a405	1	train
e3847 r126 a405	0	train
e4435 not r126 a461	1	train
e4435 r126 a461	0	train
e4435 r126 a460	1	train
e4435 not r126 a460	0	train
e621 r126 a138	1	train
e621 not r126 a138	0	train
e621 not r126 a139	1	train
e621 r126 a139	0	train
e2523 not r126 a434	1	train
e2523 r126 a434	0	train
e2523 r126 a435	1	train
e2523 not r126 a435	0	train
e1836 not r126 a470	1	train
e1836 r126 a470	0	train
e1836 r126 a471	1	train
e1836 not r126 a471	0	train
e3947 r126 a131	1	train
e3947 not r126 a131	0	train
e3947 not r126 a130	1	train
e3947 r126 a130	0	train
e2027 r126 a28	1	train
e2027 not r126 a28	0	train
e2027 not r126 a29	1	train
e2027 r126 a29	0	train
e904 r126 a165	1	train
e904 not r126 a165	0	train
e904 not r126 a164	1	train
e904 r126 a164	0	train
e3894 r126 a272	1	train
e3894 not r126 a272	0	train
e3894 not r126 a273	1	train
e3894 r126 a273	0	train
e1275 r126 a71	1	train
e1275 not r126 a71	0	train
e1275 not r126 a70	1	train
e1275 r126 a70	0	train
e2064 r126 a309	1	train
e2064 not r126 a309	0	train
e2064 not r126 a308	1	train
e2064 r126 a308	0	train
e793 r126 a403	1	train
e793 not r126 a403	0	train
e793 not r126 a402	1	train
e793 r126 a402	0	train
e171 not r126 a4	1	train
e171 r126 a4	0	train
e171 r126 a5	1	train
e171 not r126 a5	0	train
e2736 not r126 a254	1	train
e2736 r126 a254	0	train
e2736 r126 a255	1	train
e2736 not r126 a255	0	train
e3924 r126 a49	1	train
e3924 not r126 a49	0	train
e3924 not r126 a48	1	train
e3924 r126 a48	0	train
e11 not r126 a310	1	train
e11 r126 a310	0	train
e11 r126 a311	1	train
e11 not r126 a311	0	train
e1814 r126 a72	1	train
e1814 not r126 a72	0	train
e1814 not r126 a73	1	train
e1814 r126 a73	0	train
e4518 not r126 a402	1	train
e4518 r126 a402	0	train
e4518 r126 a403	1	train
e4518 not r126 a403	0	train
e3063 not r126 a244	1	train
e3063 r126 a244	0	train
e3063 r126 a245	1	train
e3063 not r126 a245	0	train
e1894 not r126 a357	1	train
e1894 r126 a357	0	train
e1894 r126 a356	1	train
e1894 not r126 a356	0	train
e402 r126 a61	1	train
e402 not r126 a61	0	train
e402 not r126 a60	1	train
e402 r126 a60	0	train
e4725 r126 a179	1	train
e4725 not r126 a179	0	train
e4725 not r126 a178	1	train
e4725 r126 a178	0	train
e4720 not r126 a270	1	train
e4720 r126 a270	0	train
e4720 r126 a271	1	train
e4720 not r126 a271	0	train
e758 not r126 a498	1	train
e758 r126 a498	0	train
e758 r126 a499	1	train
e758 not r126 a499	0	train
e1933 r126 a116	1	train
e1933 not r126 a116	0	train
e1933 not r126 a117	1	train
e1933 r126 a117	0	train
e2342 not r126 a356	1	train
e2342 r126 a356	0	train
e2342 r126 a357	1	train
e2342 not r126 a357	0	train
e2992 not r126 a54	1	train
e2992 r126 a54	0	train
e2992 r126 a55	1	train
e2992 not r126 a55	0	train
e4076 not r126 a108	1	train
e4076 r126 a108	0	train
e4076 r126 a109	1	train
e4076 not r126 a109	0	train
e2725 not r126 a382	1	train
e2725 r126 a382	0	train
e2725 r126 a383	1	train
e2725 not r126 a383	0	train
e4358 not r126 a472	1	train
e4358 r126 a472	0	train
e4358 r126 a473	1	train
e4358 not r126 a473	0	train
e4194 not r126 a148	1	train
e4194 r126 a148	0	train
e4194 r126 a149	1	train
e4194 not r126 a149	0	train
e3960 r126 a448	1	train
e3960 not r126 a448	0	train
e3960 not r126 a449	1	train
e3960 r126 a449	0	train
e3871 r126 a240	1	train
e3871 not r126 a240	0	train
e3871 not r126 a241	1	train
e3871 r126 a241	0	train
e2882 r126 a61	1	train
e2882 not r126 a61	0	train
e2882 not r126 a60	1	train
e2882 r126 a60	0	train
e4768 not r126 a367	1	train
e4768 r126 a367	0	train
e4768 r126 a366	1	train
e4768 not r126 a366	0	train
e1107 not r126 a412	1	train
e1107 r126 a412	0	train
e1107 r126 a413	1	train
e1107 not r126 a413	0	train
e4841 r126 a322	1	train
e4841 not r126 a322	0	train
e4841 not r126 a323	1	train
e4841 r126 a323	0	train
e4475 r126 a338	1	train
e4475 not r126 a338	0	train
e4475 not r126 a339	1	train
e4475 r126 a339	0	train
e137 r126 a128	1	train
e137 not r126 a128	0	train
e137 not r126 a129	1	train
e137 r126 a129	0	train
e1921 r126 a498	1	train
e1921 not r126 a498	0	train
e1921 not r126 a499	1	train
e1921 r126 a499	0	train
e4709 not r126 a166	1	train
e4709 r126 a166	0	train
e4709 r126 a167	1	train
e4709 not r126 a167	0	train
e3126 not r126 a384	1	train
e3126 r126 a384	0	train
e3126 r126 a385	1	train
e3126 not r126 a385	0	train
e4994 r126 a50	1	train
e4994 not r126 a50	0	train
e4994 not r126 a51	1	train
e4994 r126 a51	0	train
e1636 r126 a304	1	train
e1636 not r126 a304	0	train
e1636 not r126 a305	1	train
e1636 r126 a305	0	train
e2960 not r126 a262	1	train
e2960 r126 a262	0	train
e2960 r126 a263	1	train
e2960 not r126 a263	0	train
e2250 not r126 a376	1	train
e2250 r126 a376	0	train
e2250 r126 a377	1	train
e2250 not r126 a377	0	train
e3107 r126 a338	1	train
e3107 not r126 a338	0	train
e3107 not r126 a339	1	train
e3107 r126 a339	0	train
e15 not r126 a22	1	train
e15 r126 a22	0	train
e15 r126 a23	1	train
e15 not r126 a23	0	train
e2541 not r126 a184	1	train
e2541 r126 a184	0	train
e2541 r126 a185	1	train
e2541 not r126 a185	0	train
e931 not r126 a69	1	train
e931 r126 a69	0	train
e931 r126 a68	1	train
e931 not r126 a68	0	train
e2519 not r126 a213	1	train
e2519 r126 a213	0	train
e2519 r126 a212	1	train
e2519 not r126 a212	0	train
e2563 r126 a205	1	train
e2563 not r126 a205	0	train
e2563 not r126 a204	1	train
e2563 r126 a204	0	train
e3988 r126 a196	1	train
e3988 not r126 a196	0	train
e3988 not r126 a197	1	train
e3988 r126 a197	0	train
e786 r126 a270	1	train
e786 not r126 a270	0	train
e786 not r126 a271	1	train
e786 r126 a271	0	train
e4234 r126 a37	1	train
e4234 not r126 a37	0	train
e4234 not r126 a36	1	train
e4234 r126 a36	0	train
e1827 r126 a238	1	train
e1827 not r126 a238	0	train
e1827 not r126 a239	1	train
e1827 r126 a239	0	train
e366 r126 a100	1	train
e366 not r126 a100	0	train
e366 not r126 a101	1	train
e366 r126 a101	0	train
e873 not r126 a368	1	train
e873 r126 a368	0	train
e873 r126 a369	1	train
e873 not r126 a369	0	train
e298 not r126 a354	1	train
e298 r126 a354	0	train
e298 r126 a355	1	train
e298 not r126 a355	0	train
e2670 r126 a371	1	train
e2670 not r126 a371	0	train
e2670 not r126 a370	1	train
e2670 r126 a370	0	train
e814 not r126 a194	1	train
e814 r126 a194	0	train
e814 r126 a195	1	train
e814 not r126 a195	0	train
e8 r126 a410	1	train
e8 not r126 a410	0	train
e8 not r126 a411	1	train
e8 r126 a411	0	train
e522 not r126 a462	1	train
e522 r126 a462	0	train
e522 r126 a463	1	train
e522 not r126 a463	0	train
e3753 not r126 a308	1	train
e3753 r126 a308	0	train
e3753 r126 a309	1	train
e3753 not r126 a309	0	train
e729 r126 a350	1	train
e729 not r126 a350	0	train
e729 not r126 a351	1	train
e729 r126 a351	0	train
e71 r126 a340	1	train
e71 not r126 a340	0	train
e71 not r126 a341	1	train
e71 r126 a341	0	train
e68 r126 a387	1	train
e68 not r126 a387	0	train
e68 not r126 a386	1	train
e68 r126 a386	0	train
e3073 not r126 a317	1	train
e3073 r126 a317	0	train
e3073 r126 a316	1	train
e3073 not r126 a316	0	train
e1249 not r126 a140	1	train
e1249 r126 a140	0	train
e1249 r126 a141	1	train
e1249 not r126 a141	0	train
e2278 r126 a256	1	train
e2278 not r126 a256	0	train
e2278 not r126 a257	1	train
e2278 r126 a257	0	train
e3070 r126 a478	1	train
e3070 not r126 a478	0	train
e3070 not r126 a479	1	train
e3070 r126 a479	0	train
e2115 r126 a133	1	train
e2115 not r126 a133	0	train
e2115 not r126 a132	1	train
e2115 r126 a132	0	train
e318 r126 a320	1	train
e318 not r126 a320	0	train
e318 not r126 a321	1	train
e318 r126 a321	0	train
e1654 not r126 a86	1	train
e1654 r126 a86	0	train
e1654 r126 a87	1	train
e1654 not r126 a87	0	train
e284 not r126 a477	1	train
e284 r126 a477	0	train
e284 r126 a476	1	train
e284 not r126 a476	0	train
e4173 not r126 a157	1	train
e4173 r126 a157	0	train
e4173 r126 a156	1	train
e4173 not r126 a156	0	train
e4024 not r126 a42	1	train
e4024 r126 a42	0	train
e4024 r126 a43	1	train
e4024 not r126 a43	0	train
e3195 r126 a451	1	train
e3195 not r126 a451	0	train
e3195 not r126 a450	1	train
e3195 r126 a450	0	train
e573 r126 a171	1	train
e573 not r126 a171	0	train
e573 not r126 a170	1	train
e573 r126 a170	0	train
e88 r126 a98	1	train
e88 not r126 a98	0	train
e88 not r126 a99	1	train
e88 r126 a99	0	train
e1638 not r126 a103	1	train
e1638 r126 a103	0	train
e1638 r126 a102	1	train
e1638 not r126 a102	0	train
e3893 not r126 a339	1	train
e3893 r126 a339	0	train
e3893 r126 a338	1	train
e3893 not r126 a338	0	train
e1334 r126 a73	1	train
e1334 not r126 a73	0	train
e1334 not r126 a72	1	train
e1334 r126 a72	0	train
