fact	label	source
e3829 not r13 a105	1	train
e3829 r13 a105	0	train
e3829 r13 a104	1	train
e3829 not r13 a104	0	train
e3478 r13 a179	1	train
e3478 not r13 a179	0	train
e3478 not r13 a178	1	train
e3478 r13 a178	0	train
e879 not r13 a180	1	train
e879 r13 a180	0	train
e879 r13 a181	1	train
e879 not r13 a181	0	train
e888 r13 a126	1	train
e888 not r13 a126	0	train
e888 not r13 a127	1	train
e888 r13 a127	0	train
e1336 r13 a93	1	train
e1336 not r13 a93	0	train
e1336 not r13 a92	1	train
e1336 r13 a92	0	train
e4579 not r13 a17	1	train
e4579 r13 a17	0	train
e4579 r13 a16	1	train
e4579 not r13 a16	0	train
e70 not r13 a163	1	train
e70 r13 a163	0	train
e70 r13 a162	1	train
e70 not r13 a162	0	train
e3845 r13 a50	1	train
e3845 not r13 a50	0	train
e3845 not r13 a51	1	train
e3845 r13 a51	0	train
e2125 r13 a163	1	train
e2125 not r13 a163	0	train
e2125 not r13 a162	1	train
e2125 r13 a162	0	train
e1678 not r13 a89	1	train
e1678 r13 a89	0	train
e1678 r13 a88	1	train
e1678 not r13 a88	0	train
e320 r13 a67	1	train
e320 not r13 a67	0	train
e320 not r13 a66	1	train
e320 r13 a66	0	train
e199 not r13 a7	1	train
e199 r13 a7	0	train
e199 r13 a6	1	train
e199 not r13 a6	0	train
e1 not r13 a97	1	train
e1 r13 a97	0	train
e1 r13 a96	1	train
e1 not r13 a96	0	train
e4967 not r13 a94	1	train
e4967 r13 a94	0	train
e4967 r13 a95	1	train
e4967 not r13 a95	0	train
e380 not r13 a129	1	train
e380 r13 a129	0	train
e380 r13 a128	1	train
e380 not r13 a128	0	train
e2482 not r13 a7	1	train
e2482 r13 a7	0	train
e2482 r13 a6	1	train
e2482 not r13 a6	0	train
e652 not r13 a21	1	train
e652 r13 a21	0	train
e652 r13 a20	1	train
e652 not r13 a20	0	train
e1761 r13 a188	1	train
e1761 not r13 a188	0	train
e1761 not r13 a189	1	train
e1761 r13 a189	0	train
e2593 not r13 a188	1	train
e2593 r13 a188	0	train
e2593 r13 a189	1	train
e2593 not r13 a189	0	train
e3869 r13 a185	1	train
e3869 not r13 a185	0	train
e3869 not r13 a184	1	train
e3869 r13 a184	0	train
e3996 r13 a107	1	train
e3996 not r13 a107	0	train
e3996 not r13 a106	1	train
e3996 r13 a106	0	train
e454 r13 a26	1	train
e454 not r13 a26	0	train
e454 not r13 a27	1	train
e454 r13 a27	0	train
e2138 not r13 a17	1	train
e2138 r13 a17	0	train
e2138 r13 a16	1	train
e2138 not r13 a16	0	train
e719 r13 a12	1	train
e719 not r13 a12	0	train
e719 not r13 a13	1	train
e719 r13 a13	0	train
e2753 r13 a160	1	train
e2753 not r13 a160	0	train
e2753 not r13 a161	1	train
e2753 r13 a161	0	train
e1165 not r13 a94	1	train
e1165 r13 a94	0	train
e1165 r13 a95	1	train
e1165 not r13 a95	0	train
e2183 r13 a196	1	train
e2183 not r13 a196	0	train
e2183 not r13 a197	1	train
e2183 r13 a197	0	train
e2021 not r13 a100	1	train
e2021 r13 a100	0	train
e2021 r13 a101	1	train
e2021 not r13 a101	0	train
e908 not r13 a49	1	train
e908 r13 a49	0	train
e908 r13 a48	1	train
e908 not r13 a48	0	train
e2614 not r13 a125	1	train
e2614 r13 a125	0	train
e2614 r13 a124	1	train
e2614 not r13 a124	0	train
e4665 not r13 a121	1	train
e4665 r13 a121	0	train
e4665 r13 a120	1	train
e4665 not r13 a120	0	train
e3908 not r13 a192	1	train
e3908 r13 a192	0	train
e3908 r13 a193	1	train
e3908 not r13 a193	0	train
e4561 r13 a38	1	train
e4561 not r13 a38	0	train
e4561 not r13 a39	1	train
e4561 r13 a39	0	train
e2673 not r13 a144	1	train
e2673 r13 a144	0	train
e2673 r13 a145	1	train
e2673 not r13 a145	0	train
e1246 not r13 a41	1	train
e1246 r13 a41	0	train
e1246 r13 a40	1	train
e1246 not r13 a40	0	train
e1184 not r13 a57	1	train
e1184 r13 a57	0	train
e1184 r13 a56	1	train
e1184 not r13 a56	0	train
e1234 not r13 a59	1	train
e1234 r13 a59	0	train
e1234 r13 a58	1	train
e1234 not r13 a58	0	train
e1090 r13 a0	1	train
e1090 not r13 a0	0	train
e1090 not r13 a1	1	train
e1090 r13 a1	0	train
e615 r13 a168	1	train
e615 not r13 a168	0	train
e615 not r13 a169	1	train
e615 r13 a169	0	train
e2901 r13 a124	1	train
e2901 not r13 a124	0	train
e2901 not r13 a125	1	train
e2901 r13 a125	0	train
e727 r13 a164	1	train
e727 not r13 a164	0	train
e727 not r13 a165	1	train
e727 r13 a165	0	train
e4795 not r13 a40	1	train
e4795 r13 a40	0	train
e4795 r13 a41	1	train
e4795 not r13 a41	0	train
e857 not r13 a72	1	train
e857 r13 a72	0	train
e857 r13 a73	1	train
e857 not r13 a73	0	train
e647 not r13 a31	1	train
e647 r13 a31	0	train
e647 r13 a30	1	train
e647 not r13 a30	0	train
e784 r13 a118	1	train
e784 not r13 a118	0	train
e784 not r13 a119	1	train
e784 r13 a119	0	train
e3750 not r13 a107	1	train
e3750 r13 a107	0	train
e3750 r13 a106	1	train
e3750 not r13 a106	0	train
e920 not r13 a114	1	train
e920 r13 a114	0	train
e920 r13 a115	1	train
e920 not r13 a115	0	train
e2275 r13 a76	1	train
e2275 not r13 a76	0	train
e2275 not r13 a77	1	train
e2275 r13 a77	0	train
e2006 not r13 a130	1	train
e2006 r13 a130	0	train
e2006 r13 a131	1	train
e2006 not r13 a131	0	train
e4362 r13 a57	1	train
e4362 not r13 a57	0	train
e4362 not r13 a56	1	train
e4362 r13 a56	0	train
e1006 not r13 a44	1	train
e1006 r13 a44	0	train
e1006 r13 a45	1	train
e1006 not r13 a45	0	train
e4286 r13 a197	1	train
e4286 not r13 a197	0	train
e4286 not r13 a196	1	train
e4286 r13 a196	0	train
e4279 r13 a13	1	train
e4279 not r13 a13	0	train
e4279 not r13 a12	1	train
e4279 r13 a12	0	train
e4951 r13 a28	1	train
e4951 not r13 a28	0	train
e4951 not r13 a29	1	train
e4951 r13 a29	0	train
e4826 not r13 a151	1	train
e4826 r13 a151	0	train
e4826 r13 a150	1	train
e4826 not r13 a150	0	train
e3653 r13 a93	1	train
e3653 not r13 a93	0	train
e3653 not r13 a92	1	train
e3653 r13 a92	0	train
e4156 r13 a10	1	train
e4156 not r13 a10	0	train
e4156 not r13 a11	1	train
e4156 r13 a11	0	train
e4105 r13 a27	1	train
e4105 not r13 a27	0	train
e4105 not r13 a26	1	train
e4105 r13 a26	0	train
e3993 not r13 a47	1	train
e3993 r13 a47	0	train
e3993 r13 a46	1	train
e3993 not r13 a46	0	train
e3534 r13 a116	1	train
e3534 not r13 a116	0	train
e3534 not r13 a117	1	train
e3534 r13 a117	0	train
e2069 not r13 a172	1	train
e2069 r13 a172	0	train
e2069 r13 a173	1	train
e2069 not r13 a173	0	train
e1387 r13 a198	1	train
e1387 not r13 a198	0	train
e1387 not r13 a199	1	train
e1387 r13 a199	0	train
e640 r13 a185	1	train
e640 not r13 a185	0	train
e640 not r13 a184	1	train
e640 r13 a184	0	train
e1896 not r13 a23	1	train
e1896 r13 a23	0	train
e1896 r13 a22	1	train
e1896 not r13 a22	0	train
e3410 not r13 a136	1	train
e3410 r13 a136	0	train
e3410 r13 a137	1	train
e3410 not r13 a137	0	train
e2662 not r13 a181	1	train
e2662 r13 a181	0	train
e2662 r13 a180	1	train
e2662 not r13 a180	0	train
e3426 r13 a172	1	train
e3426 not r13 a172	0	train
e3426 not r13 a173	1	train
e3426 r13 a173	0	train
e1331 r13 a79	1	train
e1331 not r13 a79	0	train
e1331 not r13 a78	1	train
e1331 r13 a78	0	train
e1405 not r13 a172	1	train
e1405 r13 a172	0	train
e1405 r13 a173	1	train
e1405 not r13 a173	0	train
e3464 r13 a107	1	train
e3464 not r13 a107	0	train
e3464 not r13 a106	1	train
e3464 r13 a106	0	train
e3079 r13 a44	1	train
e3079 not r13 a44	0	train
e3079 not r13 a45	1	train
e3079 r13 a45	0	train
e4808 r13 a96	1	train
e4808 not r13 a96	0	train
e4808 not r13 a97	1	train
e4808 r13 a97	0	train
e3201 r13 a89	1	train
e3201 not r13 a89	0	train
e3201 not r13 a88	1	train
e3201 r13 a88	0	train
e214 not r13 a7	1	train
e214 r13 a7	0	train
e214 r13 a6	1	train
e214 not r13 a6	0	train
e3825 r13 a139	1	train
e3825 not r13 a139	0	train
e3825 not r13 a138	1	train
e3825 r13 a138	0	train
e2608 r13 a65	1	train
e2608 not r13 a65	0	train
e2608 not r13 a64	1	train
e2608 r13 a64	0	train
e2193 r13 a56	1	train
e2193 not r13 a56	0	train
e2193 not r13 a57	1	train
e2193 r13 a57	0	train
e3892 r13 a194	1	train
e3892 not r13 a194	0	train
e3892 not r13 a195	1	train
e3892 r13 a195	0	train
e3347 not r13 a147	1	train
e3347 r13 a147	0	train
e3347 r13 a146	1	train
e3347 not r13 a146	0	train
e1190 not r13 a69	1	train
e1190 r13 a69	0	train
e1190 r13 a68	1	train
e1190 not r13 a68	0	train
e270 r13 a186	1	train
e270 not r13 a186	0	train
e270 not r13 a187	1	train
e270 r13 a187	0	train
e4036 not r13 a76	1	train
e4036 r13 a76	0	train
e4036 r13 a77	1	train
e4036 not r13 a77	0	train
e4154 not r13 a109	1	train
e4154 r13 a109	0	train
e4154 r13 a108	1	train
e4154 not r13 a108	0	train
e3415 not r13 a159	1	train
e3415 r13 a159	0	train
e3415 r13 a158	1	train
e3415 not r13 a158	0	train
e613 not r13 a111	1	train
e613 r13 a111	0	train
e613 r13 a110	1	train
e613 not r13 a110	0	train
e3628 r13 a16	1	train
e3628 not r13 a16	0	train
e3628 not r13 a17	1	train
e3628 r13 a17	0	train
e1291 r13 a138	1	train
e1291 not r13 a138	0	train
e1291 not r13 a139	1	train
e1291 r13 a139	0	train
e1363 not r13 a24	1	train
e1363 r13 a24	0	train
e1363 r13 a25	1	train
e1363 not r13 a25	0	train
e1824 not r13 a62	1	train
e1824 r13 a62	0	train
e1824 r13 a63	1	train
e1824 not r13 a63	0	train
e2755 not r13 a4	1	train
e2755 r13 a4	0	train
e2755 r13 a5	1	train
e2755 not r13 a5	0	train
e1255 not r13 a16	1	train
e1255 r13 a16	0	train
e1255 r13 a17	1	train
e1255 not r13 a17	0	train
e3761 not r13 a109	1	train
e3761 r13 a109	0	train
e3761 r13 a108	1	train
e3761 not r13 a108	0	train
e896 r13 a37	1	train
e896 not r13 a37	0	train
e896 not r13 a36	1	train
e896 r13 a36	0	train
e3424 not r13 a39	1	train
e3424 r13 a39	0	train
e3424 r13 a38	1	train
e3424 not r13 a38	0	train
e2045 not r13 a149	1	train
e2045 r13 a149	0	train
e2045 r13 a148	1	train
e2045 not r13 a148	0	train
e4999 not r13 a79	1	train
e4999 r13 a79	0	train
e4999 r13 a78	1	train
e4999 not r13 a78	0	train
e1702 not r13 a49	1	train
e1702 r13 a49	0	train
e1702 r13 a48	1	train
e1702 not r13 a48	0	train
e3093 not r13 a109	1	train
e3093 r13 a109	0	train
e3093 r13 a108	1	train
e3093 not r13 a108	0	train
e1019 not r13 a123	1	train
e1019 r13 a123	0	train
e1019 r13 a122	1	train
e1019 not r13 a122	0	train
e4016 not r13 a68	1	train
e4016 r13 a68	0	train
e4016 r13 a69	1	train
e4016 not r13 a69	0	train
e4681 r13 a116	1	train
e4681 not r13 a116	0	train
e4681 not r13 a117	1	train
e4681 r13 a117	0	train
e3507 not r13 a166	1	train
e3507 r13 a166	0	train
e3507 r13 a167	1	train
e3507 not r13 a167	0	train
e1284 r13 a63	1	train
e1284 not r13 a63	0	train
e1284 not r13 a62	1	train
e1284 r13 a62	0	train
e3743 r13 a182	1	train
e3743 not r13 a182	0	train
e3743 not r13 a183	1	train
e3743 r13 a183	0	train
e2420 not r13 a18	1	train
e2420 r13 a18	0	train
e2420 r13 a19	1	train
e2420 not r13 a19	0	train
e4377 not r13 a66	1	train
e4377 r13 a66	0	train
e4377 r13 a67	1	train
e4377 not r13 a67	0	train
e2437 not r13 a70	1	train
e2437 r13 a70	0	train
e2437 r13 a71	1	train
e2437 not r13 a71	0	train
e3191 r13 a10	1	train
e3191 not r13 a10	0	train
e3191 not r13 a11	1	train
e3191 r13 a11	0	train
e1608 r13 a135	1	train
e1608 not r13 a135	0	train
e1608 not r13 a134	1	train
e1608 r13 a134	0	train
e1646 not r13 a196	1	train
e1646 r13 a196	0	train
e1646 r13 a197	1	train
e1646 not r13 a197	0	train
e1770 not r13 a184	1	train
e1770 r13 a184	0	train
e1770 r13 a185	1	train
e1770 not r13 a185	0	train
e3150 not r13 a69	1	train
e3150 r13 a69	0	train
e3150 r13 a68	1	train
e3150 not r13 a68	0	train
e2153 not r13 a152	1	train
e2153 r13 a152	0	train
e2153 r13 a153	1	train
e2153 not r13 a153	0	train
e1845 not r13 a166	1	train
e1845 r13 a166	0	train
e1845 r13 a167	1	train
e1845 not r13 a167	0	train
e1414 not r13 a168	1	train
e1414 r13 a168	0	train
e1414 r13 a169	1	train
e1414 not r13 a169	0	train
e593 not r13 a130	1	train
e593 r13 a130	0	train
e593 r13 a131	1	train
e593 not r13 a131	0	train
e2612 r13 a72	1	train
e2612 not r13 a72	0	train
e2612 not r13 a73	1	train
e2612 r13 a73	0	train
e494 not r13 a113	1	train
e494 r13 a113	0	train
e494 r13 a112	1	train
e494 not r13 a112	0	train
e2967 not r13 a177	1	train
e2967 r13 a177	0	train
e2967 r13 a176	1	train
e2967 not r13 a176	0	train
e2413 not r13 a192	1	train
e2413 r13 a192	0	train
e2413 r13 a193	1	train
e2413 not r13 a193	0	train
e2829 not r13 a30	1	train
e2829 r13 a30	0	train
e2829 r13 a31	1	train
e2829 not r13 a31	0	train
e4006 r13 a135	1	train
e4006 not r13 a135	0	train
e4006 not r13 a134	1	train
e4006 r13 a134	0	train
e2512 not r13 a129	1	train
e2512 r13 a129	0	train
e2512 r13 a128	1	train
e2512 not r13 a128	0	train
e2207 r13 a173	1	train
e2207 not r13 a173	0	train
e2207 not r13 a172	1	train
e2207 r13 a172	0	train
e4414 not r13 a3	1	train
e4414 r13 a3	0	train
e4414 r13 a2	1	train
e4414 not r13 a2	0	train
e1208 r13 a69	1	train
e1208 not r13 a69	0	train
e1208 not r13 a68	1	train
e1208 r13 a68	0	train
e4758 r13 a88	1	train
e4758 not r13 a88	0	train
e4758 not r13 a89	1	train
e4758 r13 a89	0	train
e2930 r13 a102	1	train
e2930 not r13 a102	0	train
e2930 not r13 a103	1	train
e2930 r13 a103	0	train
e100 not r13 a97	1	train
e100 r13 a97	0	train
e100 r13 a96	1	train
e100 not r13 a96	0	train
e516 r13 a38	1	train
e516 not r13 a38	0	train
e516 not r13 a39	1	train
e516 r13 a39	0	train
e3560 r13 a83	1	train
e3560 not r13 a83	0	train
e3560 not r13 a82	1	train
e3560 r13 a82	0	train
e4547 r13 a43	1	train
e4547 not r13 a43	0	train
e4547 not r13 a42	1	train
e4547 r13 a42	0	train
e4247 r13 a76	1	train
e4247 not r13 a76	0	train
e4247 not r13 a77	1	train
e4247 r13 a77	0	train
e3061 not r13 a124	1	train
e3061 r13 a124	0	train
e3061 r13 a125	1	train
e3061 not r13 a125	0	train
e1788 r13 a88	1	train
e1788 not r13 a88	0	train
e1788 not r13 a89	1	train
e1788 r13 a89	0	train
e144 r13 a166	1	train
e144 not r13 a166	0	train
e144 not r13 a167	1	train
e144 r13 a167	0	train
e1269 not r13 a12	1	train
e1269 r13 a12	0	train
e1269 r13 a13	1	train
e1269 not r13 a13	0	train
e750 not r13 a167	1	train
e750 r13 a167	0	train
e750 r13 a166	1	train
e750 not r13 a166	0	train
e4512 r13 a138	1	train
e4512 not r13 a138	0	train
e4512 not r13 a139	1	train
e4512 r13 a139	0	train
e312 not r13 a55	1	train
e312 r13 a55	0	train
e312 r13 a54	1	train
e312 not r13 a54	0	train
e4097 r13 a136	1	train
e4097 not r13 a136	0	train
e4097 not r13 a137	1	train
e4097 r13 a137	0	train
e3328 r13 a83	1	train
e3328 not r13 a83	0	train
e3328 not r13 a82	1	train
e3328 r13 a82	0	train
e759 not r13 a150	1	train
e759 r13 a150	0	train
e759 r13 a151	1	train
e759 not r13 a151	0	train
e2943 not r13 a163	1	train
e2943 r13 a163	0	train
e2943 r13 a162	1	train
e2943 not r13 a162	0	train
e471 r13 a35	1	train
e471 not r13 a35	0	train
e471 not r13 a34	1	train
e471 r13 a34	0	train
e1133 r13 a119	1	train
e1133 not r13 a119	0	train
e1133 not r13 a118	1	train
e1133 r13 a118	0	train
e807 r13 a69	1	train
e807 not r13 a69	0	train
e807 not r13 a68	1	train
e807 r13 a68	0	train
e1587 r13 a67	1	train
e1587 not r13 a67	0	train
e1587 not r13 a66	1	train
e1587 r13 a66	0	train
e3023 not r13 a132	1	train
e3023 r13 a132	0	train
e3023 r13 a133	1	train
e3023 not r13 a133	0	train
e77 r13 a44	1	train
e77 not r13 a44	0	train
e77 not r13 a45	1	train
e77 r13 a45	0	train
e723 not r13 a49	1	train
e723 r13 a49	0	train
e723 r13 a48	1	train
e723 not r13 a48	0	train
e2653 r13 a161	1	train
e2653 not r13 a161	0	train
e2653 not r13 a160	1	train
e2653 r13 a160	0	train
e3764 r13 a5	1	train
e3764 not r13 a5	0	train
e3764 not r13 a4	1	train
e3764 r13 a4	0	train
e2956 not r13 a181	1	train
e2956 r13 a181	0	train
e2956 r13 a180	1	train
e2956 not r13 a180	0	train
e3646 r13 a84	1	train
e3646 not r13 a84	0	train
e3646 not r13 a85	1	train
e3646 r13 a85	0	train
e4961 not r13 a68	1	train
e4961 r13 a68	0	train
e4961 r13 a69	1	train
e4961 not r13 a69	0	train
e1521 not r13 a181	1	train
e1521 r13 a181	0	train
e1521 r13 a180	1	train
e1521 not r13 a180	0	train
e878 r13 a192	1	train
e878 not r13 a192	0	train
e878 not r13 a193	1	train
e878 r13 a193	0	train
e4915 r13 a38	1	train
e4915 not r13 a38	0	train
e4915 not r13 a39	1	train
e4915 r13 a39	0	train
e1049 not r13 a59	1	train
e1049 r13 a59	0	train
e1049 r13 a58	1	train
e1049 not r13 a58	0	train
e4096 not r13 a113	1	train
e4096 r13 a113	0	train
e4096 r13 a112	1	train
e4096 not r13 a112	0	train
e883 r13 a97	1	train
e883 not r13 a97	0	train
e883 not r13 a96	1	train
e883 r13 a96	0	train
e4785 not r13 a150	1	train
e4785 r13 a150	0	train
e4785 r13 a151	1	train
e4785 not r13 a151	0	train
e813 r13 a30	1	train
e813 not r13 a30	0	train
e813 not r13 a31	1	train
e813 r13 a31	0	train
e525 r13 a26	1	train
e525 not r13 a26	0	train
e525 not r13 a27	1	train
e525 r13 a27	0	train
e2181 not r13 a171	1	train
e2181 r13 a171	0	train
e2181 r13 a170	1	train
e2181 not r13 a170	0	train
e4663 not r13 a121	1	train
e4663 r13 a121	0	train
e4663 r13 a120	1	train
e4663 not r13 a120	0	train
e829 r13 a189	1	train
e829 not r13 a189	0	train
e829 not r13 a188	1	train
e829 r13 a188	0	train
e2504 not r13 a188	1	train
e2504 r13 a188	0	train
e2504 r13 a189	1	train
e2504 not r13 a189	0	train
e3139 r13 a154	1	train
e3139 not r13 a154	0	train
e3139 not r13 a155	1	train
e3139 r13 a155	0	train
e558 not r13 a183	1	train
e558 r13 a183	0	train
e558 r13 a182	1	train
e558 not r13 a182	0	train
e2947 not r13 a50	1	train
e2947 r13 a50	0	train
e2947 r13 a51	1	train
e2947 not r13 a51	0	train
e4443 r13 a85	1	train
e4443 not r13 a85	0	train
e4443 not r13 a84	1	train
e4443 r13 a84	0	train
e156 r13 a24	1	train
e156 not r13 a24	0	train
e156 not r13 a25	1	train
e156 r13 a25	0	train
e3499 r13 a132	1	train
e3499 not r13 a132	0	train
e3499 not r13 a133	1	train
e3499 r13 a133	0	train
e1932 not r13 a141	1	train
e1932 r13 a141	0	train
e1932 r13 a140	1	train
e1932 not r13 a140	0	train
e4159 r13 a89	1	train
e4159 not r13 a89	0	train
e4159 not r13 a88	1	train
e4159 r13 a88	0	train
e1111 not r13 a121	1	train
e1111 r13 a121	0	train
e1111 r13 a120	1	train
e1111 not r13 a120	0	train
e3209 not r13 a124	1	train
e3209 r13 a124	0	train
e3209 r13 a125	1	train
e3209 not r13 a125	0	train
e4874 not r13 a96	1	train
e4874 r13 a96	0	train
e4874 r13 a97	1	train
e4874 not r13 a97	0	train
e342 not r13 a6	1	train
e342 r13 a6	0	train
e342 r13 a7	1	train
e342 not r13 a7	0	train
e1658 not r13 a64	1	train
e1658 r13 a64	0	train
e1658 r13 a65	1	train
e1658 not r13 a65	0	train
e4467 r13 a173	1	train
e4467 not r13 a173	0	train
e4467 not r13 a172	1	train
e4467 r13 a172	0	train
e2634 not r13 a105	1	train
e2634 r13 a105	0	train
e2634 r13 a104	1	train
e2634 not r13 a104	0	train
e4876 r13 a169	1	train
e4876 not r13 a169	0	train
e4876 not r13 a168	1	train
e4876 r13 a168	0	train
e4008 r13 a157	1	train
e4008 not r13 a157	0	train
e4008 not r13 a156	1	train
e4008 r13 a156	0	train
e4299 r13 a108	1	train
e4299 not r13 a108	0	train
e4299 not r13 a109	1	train
e4299 r13 a109	0	train
e1682 r13 a93	1	train
e1682 not r13 a93	0	train
e1682 not r13 a92	1	train
e1682 r13 a92	0	train
e431 not r13 a53	1	train
e431 r13 a53	0	train
e431 r13 a52	1	train
e431 not r13 a52	0	train
e1398 not r13 a175	1	train
e1398 r13 a175	0	train
e1398 r13 a174	1	train
e1398 not r13 a174	0	train
e2616 r13 a70	1	train
e2616 not r13 a70	0	train
e2616 not r13 a71	1	train
e2616 r13 a71	0	train
e1525 r13 a161	1	train
e1525 not r13 a161	0	train
e1525 not r13 a160	1	train
e1525 r13 a160	0	train
e38 r13 a48	1	train
e38 not r13 a48	0	train
e38 not r13 a49	1	train
e38 r13 a49	0	train
e1598 not r13 a86	1	train
e1598 r13 a86	0	train
e1598 r13 a87	1	train
e1598 not r13 a87	0	train
e1249 not r13 a63	1	train
e1249 r13 a63	0	train
e1249 r13 a62	1	train
e1249 not r13 a62	0	train
e616 not r13 a87	1	train
e616 r13 a87	0	train
e616 r13 a86	1	train
e616 not r13 a86	0	train
e1796 not r13 a107	1	train
e1796 r13 a107	0	train
e1796 r13 a106	1	train
e1796 not r13 a106	0	train
e3323 r13 a50	1	train
e3323 not r13 a50	0	train
e3323 not r13 a51	1	train
e3323 r13 a51	0	train
e1626 not r13 a153	1	train
e1626 r13 a153	0	train
e1626 r13 a152	1	train
e1626 not r13 a152	0	train
e2863 not r13 a66	1	train
e2863 r13 a66	0	train
e2863 r13 a67	1	train
e2863 not r13 a67	0	train
e237 not r13 a111	1	train
e237 r13 a111	0	train
e237 r13 a110	1	train
e237 not r13 a110	0	train
e1357 not r13 a46	1	train
e1357 r13 a46	0	train
e1357 r13 a47	1	train
e1357 not r13 a47	0	train
e1445 r13 a177	1	train
e1445 not r13 a177	0	train
e1445 not r13 a176	1	train
e1445 r13 a176	0	train
e3542 r13 a168	1	train
e3542 not r13 a168	0	train
e3542 not r13 a169	1	train
e3542 r13 a169	0	train
e861 r13 a42	1	train
e861 not r13 a42	0	train
e861 not r13 a43	1	train
e861 r13 a43	0	train
e2031 not r13 a133	1	train
e2031 r13 a133	0	train
e2031 r13 a132	1	train
e2031 not r13 a132	0	train
e793 not r13 a163	1	train
e793 r13 a163	0	train
e793 r13 a162	1	train
e793 not r13 a162	0	train
e2195 r13 a144	1	train
e2195 not r13 a144	0	train
e2195 not r13 a145	1	train
e2195 r13 a145	0	train
e4385 r13 a138	1	train
e4385 not r13 a138	0	train
e4385 not r13 a139	1	train
e4385 r13 a139	0	train
e213 r13 a190	1	train
e213 not r13 a190	0	train
e213 not r13 a191	1	train
e213 r13 a191	0	train
e483 not r13 a62	1	train
e483 r13 a62	0	train
e483 r13 a63	1	train
e483 not r13 a63	0	train
e1673 not r13 a83	1	train
e1673 r13 a83	0	train
e1673 r13 a82	1	train
e1673 not r13 a82	0	train
e2865 r13 a49	1	train
e2865 not r13 a49	0	train
e2865 not r13 a48	1	train
e2865 r13 a48	0	train
e3913 r13 a101	1	train
e3913 not r13 a101	0	train
e3913 not r13 a100	1	train
e3913 r13 a100	0	train
e1794 r13 a167	1	train
e1794 not r13 a167	0	train
e1794 not r13 a166	1	train
e1794 r13 a166	0	train
e3571 r13 a116	1	train
e3571 not r13 a116	0	train
e3571 not r13 a117	1	train
e3571 r13 a117	0	train
e893 r13 a114	1	train
e893 not r13 a114	0	train
e893 not r13 a115	1	train
e893 r13 a115	0	train
e1115 r13 a18	1	train
e1115 not r13 a18	0	train
e1115 not r13 a19	1	train
e1115 r13 a19	0	train
e3077 not r13 a171	1	train
e3077 r13 a171	0	train
e3077 r13 a170	1	train
e3077 not r13 a170	0	train
e3185 r13 a105	1	train
e3185 not r13 a105	0	train
e3185 not r13 a104	1	train
e3185 r13 a104	0	train
e2340 not r13 a36	1	train
e2340 r13 a36	0	train
e2340 r13 a37	1	train
e2340 not r13 a37	0	train
e1869 r13 a170	1	train
e1869 not r13 a170	0	train
e1869 not r13 a171	1	train
e1869 r13 a171	0	train
e692 r13 a157	1	train
e692 not r13 a157	0	train
e692 not r13 a156	1	train
e692 r13 a156	0	train
e4114 r13 a191	1	train
e4114 not r13 a191	0	train
e4114 not r13 a190	1	train
e4114 r13 a190	0	train
e1853 not r13 a18	1	train
e1853 r13 a18	0	train
e1853 r13 a19	1	train
e1853 not r13 a19	0	train
e4356 not r13 a138	1	train
e4356 r13 a138	0	train
e4356 r13 a139	1	train
e4356 not r13 a139	0	train
e198 r13 a31	1	train
e198 not r13 a31	0	train
e198 not r13 a30	1	train
e198 r13 a30	0	train
e4000 not r13 a156	1	train
e4000 r13 a156	0	train
e4000 r13 a157	1	train
e4000 not r13 a157	0	train
e4902 not r13 a147	1	train
e4902 r13 a147	0	train
e4902 r13 a146	1	train
e4902 not r13 a146	0	train
e57 r13 a119	1	train
e57 not r13 a119	0	train
e57 not r13 a118	1	train
e57 r13 a118	0	train
e743 not r13 a18	1	train
e743 r13 a18	0	train
e743 r13 a19	1	train
e743 not r13 a19	0	train
e4251 r13 a106	1	train
e4251 not r13 a106	0	train
e4251 not r13 a107	1	train
e4251 r13 a107	0	train
e1441 not r13 a49	1	train
e1441 r13 a49	0	train
e1441 r13 a48	1	train
e1441 not r13 a48	0	train
e842 not r13 a36	1	train
e842 r13 a36	0	train
e842 r13 a37	1	train
e842 not r13 a37	0	train
e3481 r13 a167	1	train
e3481 not r13 a167	0	train
e3481 not r13 a166	1	train
e3481 r13 a166	0	train
e1450 r13 a83	1	train
e1450 not r13 a83	0	train
e1450 not r13 a82	1	train
e1450 r13 a82	0	train
e4138 not r13 a183	1	train
e4138 r13 a183	0	train
e4138 r13 a182	1	train
e4138 not r13 a182	0	train
e2544 not r13 a92	1	train
e2544 r13 a92	0	train
e2544 r13 a93	1	train
e2544 not r13 a93	0	train
e56 r13 a87	1	train
e56 not r13 a87	0	train
e56 not r13 a86	1	train
e56 r13 a86	0	train
e298 r13 a91	1	train
e298 not r13 a91	0	train
e298 not r13 a90	1	train
e298 r13 a90	0	train
e2964 r13 a164	1	train
e2964 not r13 a164	0	train
e2964 not r13 a165	1	train
e2964 r13 a165	0	train
e2496 not r13 a195	1	train
e2496 r13 a195	0	train
e2496 r13 a194	1	train
e2496 not r13 a194	0	train
e3089 not r13 a193	1	train
e3089 r13 a193	0	train
e3089 r13 a192	1	train
e3089 not r13 a192	0	train
e951 r13 a3	1	train
e951 not r13 a3	0	train
e951 not r13 a2	1	train
e951 r13 a2	0	train
e243 r13 a170	1	train
e243 not r13 a170	0	train
e243 not r13 a171	1	train
e243 r13 a171	0	train
e1054 not r13 a60	1	train
